model_key,model,concurrency_group,pair_id,language,difficulty,abs_z_diff,human_delta,valid,correct,model_sign,ab_correct,ba_correct,margin_ab,margin_ba,content_margin,position_margin,debiased_correct,content_tie,ab_first_choice,ba_first_choice
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7861,python,medium,0.5575639092914143,0.5575639092914143,True,True,1.0,True,True,8.0,-8.0,8.0,0.0,True,False,True,False
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7862,python,medium,0.908937884500834,-0.908937884500834,True,False,1.0,False,False,1.25,-5.0,3.125,-1.875,False,False,True,False
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7863,python,medium,0.5702880252981409,-0.5702880252981409,True,True,-1.0,True,True,-6.25,10.25,-8.25,2.0,True,False,False,True
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7864,python,medium,0.5623288918854088,0.5623288918854088,True,False,-1.0,False,False,-2.0,7.75,-4.875,2.875,False,False,False,True
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7865,python,medium,0.5226564134268208,0.5226564134268208,True,False,-1.0,False,False,-7.75,6.25,-7.0,-0.75,False,False,False,True
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7866,python,medium,0.9845318221062314,0.9845318221062314,True,True,1.0,True,True,8.75,-6.25,7.5,1.25,True,False,True,False
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7867,python,medium,0.9826056995620602,-0.9826056995620602,True,False,1.0,False,False,5.5,-1.0,3.25,2.25,False,False,True,False
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7868,python,medium,0.5445793959160596,0.5445793959160596,True,False,-1.0,False,False,-8.75,5.75,-7.25,-1.5,False,False,False,True
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7869,python,medium,0.9529943529496284,-0.9529943529496283,True,False,1.0,False,False,8.5,-1.25,4.875,3.625,False,False,True,False
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7870,python,medium,0.6625288470983274,0.6625288470983274,True,False,-1.0,False,False,-7.0,8.0,-7.5,0.5,False,False,False,True
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7871,python,medium,0.65751902308612,0.65751902308612,False,False,,True,False,5.75,5.25,0.25,5.5,True,False,True,True
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7872,python,medium,0.9097731542074312,0.9097731542074312,False,False,,True,False,8.0,3.75,2.125,5.875,True,False,True,True
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7873,python,medium,0.7857025767197103,0.7857025767197103,True,False,-1.0,False,False,-7.0,7.75,-7.375,0.375,False,False,False,True
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7874,python,medium,0.6361555858175755,-0.6361555858175755,True,True,-1.0,True,True,-10.75,9.5,-10.125,-0.625,True,False,False,True
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7875,python,medium,0.5856705208476058,-0.5856705208476058,True,False,1.0,False,False,9.5,-7.5,8.5,1.0,False,False,True,False
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7876,python,medium,0.5985705863069859,0.5985705863069859,True,False,-1.0,False,False,-4.5,9.0,-6.75,2.25,False,False,False,True
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7877,python,medium,0.68487240677984,0.68487240677984,False,False,,False,True,-6.75,-3.75,-1.5,-5.25,False,False,False,False
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7878,python,medium,0.943241863410916,-0.9432418634109159,True,True,-1.0,True,True,-8.25,7.5,-7.875,-0.375,True,False,False,True
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7879,python,medium,0.9266509426927324,0.9266509426927324,True,True,1.0,True,True,7.0,-8.75,7.875,-0.875,True,False,True,False
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7880,python,medium,0.502619949503552,0.502619949503552,True,True,1.0,True,True,9.25,-7.0,8.125,1.125,True,False,True,False
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7881,python,medium,0.6423622224535537,-0.6423622224535537,False,False,,False,True,8.0,6.5,0.75,7.25,False,False,True,True
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7882,python,medium,0.6019296096827332,0.6019296096827332,True,True,1.0,True,True,6.75,-3.25,5.0,1.75,True,False,True,False
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7883,python,medium,0.7431717549045055,-0.7431717549045055,True,False,1.0,False,False,9.0,-8.5,8.75,0.25,False,False,True,False
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7884,python,medium,0.6395278838668714,0.6395278838668714,True,False,-1.0,False,False,-7.75,7.25,-7.5,-0.25,False,False,False,True
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7885,python,medium,0.9556438289504368,0.9556438289504368,True,False,-1.0,False,False,-6.5,10.0,-8.25,1.75,False,False,False,True
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7886,python,medium,0.938617013246666,0.9386170132466661,True,True,1.0,True,True,10.5,-7.25,8.875,1.625,True,False,True,False
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7887,python,medium,0.9176132143833592,0.9176132143833593,False,False,,True,False,1.75,6.25,-2.25,4.0,False,False,True,True
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7888,python,medium,0.6417575097302427,0.6417575097302427,True,False,-1.0,False,False,-0.5,8.0,-4.25,3.75,False,False,False,True
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7889,python,medium,0.7953070006691848,0.7953070006691848,True,False,-1.0,False,False,-9.0,6.25,-7.625,-1.375,False,False,False,True
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7890,python,medium,0.5276059689636194,0.5276059689636194,False,False,,True,False,2.0,4.75,-1.375,3.375,False,False,True,True
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7891,python,medium,0.5846743560464982,-0.5846743560464982,False,False,,False,True,0.0,7.75,-3.875,3.875,True,False,True,True
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7892,python,medium,0.5297896628025578,-0.5297896628025578,False,False,,False,True,3.0,4.5,-0.75,3.75,True,False,True,True
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7893,python,medium,0.9663694225917946,0.9663694225917946,True,True,1.0,True,True,9.5,-4.0,6.75,2.75,True,False,True,False
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7894,python,medium,0.5010247154972166,-0.5010247154972166,True,True,-1.0,True,True,-1.75,5.5,-3.625,1.875,True,False,False,True
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7895,python,medium,0.6907702708161874,-0.6907702708161874,True,False,1.0,False,False,10.5,-6.75,8.625,1.875,False,False,True,False
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7896,python,medium,0.5926608011836563,0.5926608011836563,True,True,1.0,True,True,4.0,-1.5,2.75,1.25,True,False,True,False
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7897,python,medium,0.8545222513064126,-0.8545222513064126,True,True,-1.0,True,True,-7.5,3.75,-5.625,-1.875,True,False,False,True
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7898,python,medium,0.8165412632276348,0.8165412632276348,True,False,-1.0,False,False,-2.5,10.75,-6.625,4.125,False,False,False,True
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7899,python,medium,0.7142207519475378,0.7142207519475378,True,False,-1.0,False,False,-5.25,6.0,-5.625,0.375,False,False,False,True
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7900,python,medium,0.7861837417869635,0.7861837417869635,False,False,,False,True,-8.25,-1.0,-3.625,-4.625,False,False,False,False
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7901,python,medium,0.9938899877316856,0.9938899877316857,False,False,,True,False,8.0,5.5,1.25,6.75,True,False,True,True
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7902,python,medium,0.8330083173199707,-0.8330083173199707,False,False,,False,True,0.5,4.25,-1.875,2.375,True,False,True,True
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7903,python,medium,0.8560772532692634,-0.8560772532692634,False,False,,False,True,0.75,8.25,-3.75,4.5,True,False,True,True
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7904,python,medium,0.6651553125087901,-0.6651553125087901,False,False,,False,True,6.75,4.25,1.25,5.5,False,False,True,True
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7905,python,medium,0.5377011144084647,-0.5377011144084647,False,False,,False,True,8.5,1.25,3.625,4.875,False,False,True,True
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7906,python,medium,0.6889426419042601,0.6889426419042601,True,False,-1.0,False,False,-3.25,6.0,-4.625,1.375,False,False,False,True
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7907,python,medium,0.7811168611226406,0.7811168611226406,False,False,,True,False,5.5,3.75,0.875,4.625,True,False,True,True
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7908,python,medium,0.5510481170016079,0.5510481170016079,True,True,1.0,True,True,7.5,-9.0,8.25,-0.75,True,False,True,False
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7909,python,medium,0.9123299840129098,0.9123299840129098,True,False,-1.0,False,False,-8.25,8.0,-8.125,-0.125,False,False,False,True
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7910,python,medium,0.6499582988357795,0.6499582988357795,True,False,-1.0,False,False,-1.25,6.5,-3.875,2.625,False,False,False,True
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7911,python,medium,0.6756764223330303,-0.6756764223330303,True,False,1.0,False,False,6.75,-8.25,7.5,-0.75,False,False,True,False
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7912,python,medium,0.6229544143425942,-0.6229544143425942,False,False,,False,True,5.25,8.25,-1.5,6.75,True,False,True,True
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7913,python,medium,0.923193886213748,0.9231938862137479,True,False,-1.0,False,False,-5.5,6.5,-6.0,0.5,False,False,False,True
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7914,python,medium,0.8722722273819039,0.8722722273819039,True,False,-1.0,False,False,-5.75,6.75,-6.25,0.5,False,False,False,True
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7915,python,medium,0.5658726344312727,-0.5658726344312727,True,True,-1.0,True,True,-7.0,5.75,-6.375,-0.625,True,False,False,True
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7916,python,medium,0.7199500381352595,0.7199500381352595,True,True,1.0,True,True,7.0,-4.25,5.625,1.375,True,False,True,False
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7917,python,medium,0.6885301648269607,-0.6885301648269607,True,True,-1.0,True,True,-8.5,4.0,-6.25,-2.25,True,False,False,True
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7918,python,medium,0.6657880759499369,-0.6657880759499369,True,True,-1.0,True,True,-8.25,7.75,-8.0,-0.25,True,False,False,True
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7919,python,medium,0.5751312822777548,-0.5751312822777548,False,False,,False,True,5.25,4.0,0.625,4.625,False,False,True,True
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7920,python,medium,0.6328557968467102,0.6328557968467102,True,True,1.0,True,True,8.75,-3.0,5.875,2.875,True,False,True,False
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7921,python,medium,0.6202840157088969,0.6202840157088969,False,False,,False,True,-5.75,-2.5,-1.625,-4.125,False,False,False,False
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7922,python,medium,0.8601660084309872,0.8601660084309872,True,True,1.0,True,True,4.5,-1.0,2.75,1.75,True,False,True,False
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7923,python,medium,0.6151201989193789,0.6151201989193789,True,False,-1.0,False,False,-4.5,5.25,-4.875,0.375,False,False,False,True
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7924,python,medium,0.6972908567182148,-0.6972908567182148,False,False,,False,True,6.25,4.25,1.0,5.25,False,False,True,True
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7925,python,medium,0.7968107204781573,0.7968107204781573,False,False,,True,False,2.0,3.0,-0.5,2.5,False,False,True,True
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7926,python,medium,0.8713274226401866,0.8713274226401866,True,True,1.0,True,True,8.75,-9.5,9.125,-0.375,True,False,True,False
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7927,python,medium,0.8316678040840172,-0.8316678040840172,True,True,-1.0,True,True,-2.75,5.25,-4.0,1.25,True,False,False,True
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7928,python,medium,0.8145464060341061,-0.8145464060341061,False,False,,False,True,5.75,2.75,1.5,4.25,False,False,True,True
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7929,python,medium,0.7805458440160877,-0.7805458440160877,True,False,1.0,False,False,6.5,-2.5,4.5,2.0,False,False,True,False
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7930,python,medium,0.8968018605272502,0.8968018605272502,True,True,1.0,True,True,9.25,-5.75,7.5,1.75,True,False,True,False
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7931,python,medium,0.5272186751532224,0.5272186751532224,False,False,,True,False,5.5,7.5,-1.0,6.5,False,False,True,True
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7932,python,medium,0.7248326848286365,0.7248326848286365,True,True,1.0,True,True,7.75,-9.5,8.625,-0.875,True,False,True,False
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7933,python,medium,0.8492632652214573,-0.8492632652214573,False,False,,False,True,5.25,6.75,-0.75,6.0,True,False,True,True
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7934,python,medium,0.8632171127924537,-0.8632171127924537,True,False,1.0,False,False,10.0,-1.5,5.75,4.25,False,False,True,False
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7935,python,medium,0.8083048402624768,-0.8083048402624768,True,True,-1.0,True,True,-1.0,7.25,-4.125,3.125,True,False,False,True
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7936,python,medium,0.5043379590993575,-0.5043379590993575,True,True,-1.0,True,True,-2.75,5.75,-4.25,1.5,True,False,False,True
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7937,python,medium,0.5092329538029878,-0.5092329538029878,True,True,-1.0,True,True,-5.5,2.25,-3.875,-1.625,True,False,False,True
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7938,python,medium,0.7795364039016528,0.7795364039016528,True,False,-1.0,False,False,-2.25,2.75,-2.5,0.25,False,False,False,True
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7939,python,medium,0.8166397187561132,0.8166397187561132,True,True,1.0,True,True,7.0,-0.75,3.875,3.125,True,False,True,False
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7940,python,medium,0.5020189080734849,-0.5020189080734849,True,False,1.0,False,False,7.75,-4.0,5.875,1.875,False,False,True,False
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7941,python,medium,0.8454720945284415,0.8454720945284415,True,True,1.0,True,True,5.25,-6.5,5.875,-0.625,True,False,True,False
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7942,python,medium,0.8279895636772908,0.8279895636772908,True,False,-1.0,False,False,-7.0,1.0,-4.0,-3.0,False,False,False,True
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7943,python,medium,0.9047133121331572,-0.9047133121331571,True,True,-1.0,True,True,-2.0,9.5,-5.75,3.75,True,False,False,True
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7944,python,medium,0.6238276675781524,0.6238276675781524,True,False,-1.0,False,False,-6.5,4.25,-5.375,-1.125,False,False,False,True
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7945,python,medium,0.7267994558609157,-0.7267994558609157,True,True,-1.0,True,True,-10.0,7.25,-8.625,-1.375,True,False,False,True
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7946,python,medium,0.8174914510531132,-0.8174914510531132,True,False,1.0,False,False,2.0,-2.5,2.25,-0.25,False,False,True,False
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7947,python,medium,0.6412138726914763,-0.6412138726914763,False,False,,False,True,0.0,9.0,-4.5,4.5,True,False,True,True
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7948,python,medium,0.931766751540768,0.931766751540768,True,True,1.0,True,True,8.5,-8.5,8.5,0.0,True,False,True,False
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7949,python,medium,0.6891252042338333,0.6891252042338333,False,False,,False,True,-7.5,-7.5,0.0,-7.5,False,True,False,False
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7950,python,medium,0.6396807936074795,0.6396807936074795,True,True,1.0,True,True,10.5,-8.25,9.375,1.125,True,False,True,False
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7951,python,medium,0.6316835921811257,0.6316835921811257,False,False,,True,False,4.75,6.5,-0.875,5.625,False,False,True,True
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7952,python,medium,0.9426858517500536,0.9426858517500537,True,True,1.0,True,True,8.0,-6.25,7.125,0.875,True,False,True,False
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7953,python,medium,0.5674826613426006,0.5674826613426006,True,False,-1.0,False,False,-8.75,8.0,-8.375,-0.375,False,False,False,True
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7954,python,medium,0.6550407006578969,-0.6550407006578969,True,False,1.0,False,False,4.5,-9.0,6.75,-2.25,False,False,True,False
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7955,python,medium,0.6977908540371861,-0.6977908540371861,True,True,-1.0,True,True,-9.0,8.75,-8.875,-0.125,True,False,False,True
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7956,python,medium,0.8533482586606383,-0.8533482586606383,True,True,-1.0,True,True,-9.75,8.25,-9.0,-0.75,True,False,False,True
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7957,python,medium,0.6332025158609841,0.6332025158609841,True,True,1.0,True,True,9.25,-6.25,7.75,1.5,True,False,True,False
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7958,python,medium,0.6139436548028357,0.6139436548028357,True,False,-1.0,False,False,-7.0,3.0,-5.0,-2.0,False,False,False,True
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7959,python,medium,0.776320149590176,-0.776320149590176,True,True,-1.0,True,True,-9.25,7.5,-8.375,-0.875,True,False,False,True
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7960,python,medium,0.7811616621355948,0.7811616621355948,True,True,1.0,True,True,4.5,-5.5,5.0,-0.5,True,False,True,False
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7961,python,medium,0.5332123838489156,0.5332123838489156,True,False,-1.0,False,False,-6.75,4.0,-5.375,-1.375,False,False,False,True
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7962,python,medium,0.5567905801165951,0.5567905801165951,True,True,1.0,True,True,7.0,-8.5,7.75,-0.75,True,False,True,False
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7963,python,medium,0.6139555894173059,0.6139555894173059,True,True,1.0,True,True,6.25,-5.0,5.625,0.625,True,False,True,False
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7964,python,medium,0.8737548639705315,-0.8737548639705315,False,False,,False,True,8.25,3.25,2.5,5.75,False,False,True,True
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7965,python,medium,0.5681564843163365,-0.5681564843163365,False,False,,False,True,6.5,0.0,3.25,3.25,False,False,True,True
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7966,python,medium,0.9012756375060604,-0.9012756375060604,False,False,,False,True,1.25,7.25,-3.0,4.25,True,False,True,True
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_7967,python,medium,0.802544866228337,-0.802544866228337,True,False,1.0,False,False,6.75,-0.75,3.75,3.0,False,False,True,False
