system,language,pair_id,difficulty,abs_z_diff,snippet_i,snippet_j,human_preference,selected_AB,selected_BA,parsed_choice_AB,parsed_choice_BA,margin_AB,margin_BA,valid,valid_correct,c,b,tie_c,boundary,d_selected,d_correct,ab_correct,ocr_correct
rapidocr_text_qwen_coder,python,ext_dorn_python_medium_07879,medium,0.9266509426927321,dorn_python_015,dorn_python_098,dorn_python_015,dorn_python_098,dorn_python_015,B,B,-0.375,-0.25,False,False,-0.0625,-0.3125,False,False,dorn_python_098,False,False,False
rapidocr_text_qwen_coder,python,ext_dorn_python_medium_07880,medium,0.502619949503552,dorn_python_087,dorn_python_117,dorn_python_087,dorn_python_117,dorn_python_117,B,A,-1.25,0.625,True,False,-0.9375,-0.3125,False,False,dorn_python_117,False,False,False
rapidocr_text_qwen_coder,python,ext_dorn_python_medium_07881,medium,0.642362222453553,dorn_python_055,dorn_python_092,dorn_python_092,dorn_python_092,dorn_python_055,B,B,-1.0,-0.375,False,False,-0.3125,-0.6875,False,False,dorn_python_092,True,True,True
rapidocr_text_qwen_coder,python,ext_dorn_python_medium_07882,medium,0.601929609682733,dorn_python_010,dorn_python_098,dorn_python_010,dorn_python_098,dorn_python_010,B,B,-1.25,-0.25,False,False,-0.5,-0.75,False,False,dorn_python_098,False,False,False
rapidocr_text_qwen_coder,python,ext_dorn_python_medium_07883,medium,0.743171754904505,dorn_python_074,dorn_python_075,dorn_python_075,dorn_python_075,dorn_python_074,B,B,-0.125,-0.875,False,False,0.375,-0.5,False,False,dorn_python_074,False,True,False
rapidocr_text_qwen_coder,python,ext_dorn_python_medium_07884,medium,0.6395278838668711,dorn_python_067,dorn_python_102,dorn_python_067,dorn_python_067,dorn_python_067,A,B,0.0,-1.25,True,True,0.625,-0.625,False,True,dorn_python_067,True,True,True
rapidocr_text_qwen_coder,python,ext_dorn_python_medium_07885,medium,0.9556438289504361,dorn_python_032,dorn_python_072,dorn_python_032,dorn_python_072,dorn_python_032,B,B,-0.625,-0.875,False,False,0.125,-0.75,False,False,dorn_python_032,True,False,True
rapidocr_text_qwen_coder,python,ext_dorn_python_medium_07886,medium,0.938617013246666,dorn_python_015,dorn_python_024,dorn_python_015,dorn_python_024,dorn_python_015,B,B,-0.125,-0.125,False,False,0.0,-0.125,True,False,,False,False,False
rapidocr_text_qwen_coder,python,ext_dorn_python_medium_07887,medium,0.9176132143833591,dorn_python_090,dorn_python_100,dorn_python_090,dorn_python_100,dorn_python_090,B,B,-1.25,-0.75,False,False,-0.25,-1.0,False,False,dorn_python_100,False,False,False
rapidocr_text_qwen_coder,python,ext_dorn_python_medium_07888,medium,0.641757509730242,dorn_python_032,dorn_python_056,dorn_python_032,dorn_python_056,dorn_python_032,B,B,-1.375,-1.625,False,False,0.125,-1.5,False,False,dorn_python_032,True,False,True
rapidocr_text_qwen_coder,python,ext_dorn_python_medium_07889,medium,0.795307000669184,dorn_python_050,dorn_python_085,dorn_python_050,dorn_python_085,dorn_python_050,B,B,-0.375,-0.375,False,False,0.0,-0.375,True,False,,False,False,True
rapidocr_text_qwen_coder,python,ext_dorn_python_medium_07890,medium,0.527605968963619,dorn_python_012,dorn_python_084,dorn_python_012,dorn_python_084,dorn_python_012,B,B,-1.5,-0.875,False,False,-0.3125,-1.1875,False,False,dorn_python_084,False,False,True
rapidocr_text_qwen_coder,python,ext_dorn_python_medium_07891,medium,0.5846743560464981,dorn_python_008,dorn_python_057,dorn_python_057,dorn_python_057,dorn_python_008,B,B,-1.625,-0.75,False,False,-0.4375,-1.1875,False,False,dorn_python_057,True,True,True
rapidocr_text_qwen_coder,python,ext_dorn_python_medium_07892,medium,0.529789662802557,dorn_python_002,dorn_python_010,dorn_python_010,dorn_python_010,dorn_python_002,B,B,-0.5,-1.125,False,False,0.3125,-0.8125,False,False,dorn_python_002,False,True,True
rapidocr_text_qwen_coder,python,ext_dorn_python_medium_07893,medium,0.966369422591794,dorn_python_034,dorn_python_062,dorn_python_034,dorn_python_062,dorn_python_034,B,B,-0.625,-1.125,False,False,0.25,-0.875,False,False,dorn_python_034,True,False,True
rapidocr_text_qwen_coder,python,ext_dorn_python_medium_07894,medium,0.501024715497216,dorn_python_016,dorn_python_078,dorn_python_078,dorn_python_078,dorn_python_016,B,B,-1.0,-0.75,False,False,-0.125,-0.875,False,False,dorn_python_078,True,True,False
rapidocr_text_qwen_coder,python,ext_dorn_python_medium_07895,medium,0.690770270816187,dorn_python_037,dorn_python_053,dorn_python_053,dorn_python_053,dorn_python_037,B,B,-0.375,-1.625,False,False,0.625,-1.0,False,False,dorn_python_037,False,True,True
rapidocr_text_qwen_coder,python,ext_dorn_python_medium_07896,medium,0.592660801183656,dorn_python_080,dorn_python_095,dorn_python_080,dorn_python_095,dorn_python_080,B,B,-0.875,-0.875,False,False,0.0,-0.875,True,False,,False,False,False
rapidocr_text_qwen_coder,python,ext_dorn_python_medium_07897,medium,0.854522251306412,dorn_python_102,dorn_python_103,dorn_python_103,dorn_python_103,dorn_python_103,B,A,-0.625,0.0,True,True,-0.3125,-0.3125,False,True,dorn_python_103,True,True,True
rapidocr_text_qwen_coder,python,ext_dorn_python_medium_07898,medium,0.8165412632276341,dorn_python_024,dorn_python_081,dorn_python_024,dorn_python_024,dorn_python_024,A,B,0.25,-1.125,True,True,0.6875,-0.4375,False,False,dorn_python_024,True,True,True
rapidocr_text_qwen_coder,python,ext_dorn_python_medium_07899,medium,0.7142207519475371,dorn_python_027,dorn_python_061,dorn_python_027,dorn_python_061,dorn_python_027,B,B,-1.625,-1.375,False,False,-0.125,-1.5,False,False,dorn_python_061,False,False,False
rapidocr_text_qwen_coder,python,ext_dorn_python_medium_07900,medium,0.786183741786963,dorn_python_041,dorn_python_070,dorn_python_041,dorn_python_041,dorn_python_070,A,A,0.125,0.375,False,False,-0.125,0.25,False,False,dorn_python_070,False,True,True
rapidocr_text_qwen_coder,python,ext_dorn_python_medium_07901,medium,0.9938899877316851,dorn_python_002,dorn_python_079,dorn_python_002,dorn_python_079,dorn_python_002,B,B,-0.625,-0.875,False,False,0.125,-0.75,False,False,dorn_python_002,True,False,True
rapidocr_text_qwen_coder,python,ext_dorn_python_medium_07902,medium,0.83300831731997,dorn_python_058,dorn_python_097,dorn_python_097,dorn_python_097,dorn_python_058,B,B,-1.0,-1.0,False,False,0.0,-1.0,True,False,,False,True,True
rapidocr_text_qwen_coder,python,ext_dorn_python_medium_07903,medium,0.8560772532692631,dorn_python_062,dorn_python_089,dorn_python_089,dorn_python_089,dorn_python_062,B,B,-1.5,-0.75,False,False,-0.375,-1.125,False,False,dorn_python_089,True,True,False
rapidocr_text_qwen_coder,python,ext_dorn_python_medium_07904,medium,0.66515531250879,dorn_python_081,dorn_python_096,dorn_python_096,dorn_python_096,dorn_python_096,B,A,-1.25,0.125,True,True,-0.6875,-0.5625,False,False,dorn_python_096,True,True,False
rapidocr_text_qwen_coder,python,ext_dorn_python_medium_07905,medium,0.537701114408464,dorn_python_002,dorn_python_116,dorn_python_116,dorn_python_116,dorn_python_002,B,B,-1.125,-0.875,False,False,-0.125,-1.0,False,False,dorn_python_116,True,True,True
rapidocr_text_qwen_coder,python,ext_dorn_python_medium_07906,medium,0.68894264190426,dorn_python_083,dorn_python_090,dorn_python_083,dorn_python_090,dorn_python_083,B,B,-1.125,-0.625,False,False,-0.25,-0.875,False,False,dorn_python_090,False,False,True
rapidocr_text_qwen_coder,python,ext_dorn_python_medium_07907,medium,0.7811168611226401,dorn_python_063,dorn_python_098,dorn_python_063,dorn_python_098,dorn_python_063,B,B,-0.75,-0.875,False,False,0.0625,-0.8125,False,False,dorn_python_063,True,False,True
rapidocr_text_qwen_coder,python,ext_dorn_python_medium_07908,medium,0.551048117001607,dorn_python_103,dorn_python_116,dorn_python_103,dorn_python_116,dorn_python_103,B,B,-0.625,-1.125,False,False,0.25,-0.875,False,False,dorn_python_103,True,False,False
rapidocr_text_qwen_coder,python,ext_dorn_python_medium_07909,medium,0.9123299840129091,dorn_python_021,dorn_python_060,dorn_python_021,dorn_python_060,dorn_python_021,B,B,-0.625,-3.125,False,False,1.25,-1.875,False,False,dorn_python_021,True,False,False
rapidocr_text_qwen_coder,python,ext_dorn_python_medium_07910,medium,0.649958298835779,dorn_python_012,dorn_python_028,dorn_python_012,dorn_python_028,dorn_python_012,B,B,-1.625,-0.375,False,False,-0.625,-1.0,False,False,dorn_python_028,False,False,True
rapidocr_text_qwen_coder,python,ext_dorn_python_medium_07911,medium,0.67567642233303,dorn_python_050,dorn_python_068,dorn_python_068,dorn_python_050,dorn_python_050,A,B,0.125,-0.75,True,False,0.4375,-0.3125,False,False,dorn_python_050,False,False,True
rapidocr_text_qwen_coder,python,ext_dorn_python_medium_07912,medium,0.622954414342594,dorn_python_076,dorn_python_094,dorn_python_094,dorn_python_094,dorn_python_076,B,B,-0.625,-1.125,False,False,0.25,-0.875,False,False,dorn_python_076,False,True,True
rapidocr_text_qwen_coder,python,ext_dorn_python_medium_07913,medium,0.9231938862137481,dorn_python_052,dorn_python_078,dorn_python_052,dorn_python_078,dorn_python_052,B,B,-0.5,-0.5,False,False,0.0,-0.5,True,False,,False,False,False
rapidocr_text_qwen_coder,python,ext_dorn_python_medium_07914,medium,0.872272227381903,dorn_python_018,dorn_python_050,dorn_python_018,dorn_python_050,dorn_python_018,B,B,-1.25,-0.5,False,False,-0.375,-0.875,False,False,dorn_python_050,False,False,True
rapidocr_text_qwen_coder,python,ext_dorn_python_medium_07915,medium,0.565872634431272,dorn_python_018,dorn_python_063,dorn_python_063,dorn_python_063,dorn_python_018,B,B,-1.625,-0.875,False,False,-0.375,-1.25,False,False,dorn_python_063,True,True,True
rapidocr_text_qwen_coder,python,ext_dorn_python_medium_07916,medium,0.719950038135259,dorn_python_063,dorn_python_109,dorn_python_063,dorn_python_109,dorn_python_063,B,B,-0.75,-1.0,False,False,0.125,-0.875,False,False,dorn_python_063,True,False,True
rapidocr_text_qwen_coder,python,ext_dorn_python_medium_07917,medium,0.6885301648269601,dorn_python_031,dorn_python_051,dorn_python_051,dorn_python_051,dorn_python_031,B,B,-1.0,-0.5,False,False,-0.25,-0.75,False,False,dorn_python_051,True,True,False
rapidocr_text_qwen_coder,python,ext_dorn_python_medium_07918,medium,0.665788075949936,dorn_python_017,dorn_python_102,dorn_python_102,dorn_python_102,dorn_python_017,B,B,-0.875,-0.375,False,False,-0.25,-0.625,False,False,dorn_python_102,True,True,True
rapidocr_text_qwen_coder,python,ext_dorn_python_medium_07919,medium,0.575131282277754,dorn_python_107,dorn_python_116,dorn_python_116,dorn_python_116,dorn_python_107,B,B,-0.375,-1.875,False,False,0.75,-1.125,False,False,dorn_python_107,False,True,False
rapidocr_text_qwen_coder,python,ext_dorn_python_medium_07920,medium,0.63285579684671,dorn_python_030,dorn_python_032,dorn_python_030,dorn_python_032,dorn_python_030,B,B,-0.75,-1.0,False,False,0.125,-0.875,False,False,dorn_python_030,True,False,False
rapidocr_text_qwen_coder,python,ext_dorn_python_medium_07921,medium,0.620284015708896,dorn_python_015,dorn_python_102,dorn_python_015,dorn_python_102,dorn_python_015,B,B,-0.25,-0.375,False,False,0.0625,-0.3125,False,False,dorn_python_015,True,False,True
rapidocr_text_qwen_coder,python,ext_dorn_python_medium_07922,medium,0.8601660084309871,dorn_python_027,dorn_python_109,dorn_python_027,dorn_python_109,dorn_python_027,B,B,-0.75,-0.875,False,False,0.0625,-0.8125,False,False,dorn_python_027,True,False,False
rapidocr_text_qwen_coder,python,ext_dorn_python_medium_07923,medium,0.6151201989193781,dorn_python_026,dorn_python_076,dorn_python_026,dorn_python_076,dorn_python_026,B,B,-0.5,-0.5,False,False,0.0,-0.5,True,False,,False,False,True
rapidocr_text_qwen_coder,python,ext_dorn_python_medium_07924,medium,0.697290856718214,dorn_python_066,dorn_python_108,dorn_python_108,dorn_python_108,dorn_python_066,B,B,-0.125,-1.5,False,False,0.6875,-0.8125,False,False,dorn_python_066,False,True,True
rapidocr_text_qwen_coder,python,ext_dorn_python_medium_07925,medium,0.796810720478157,dorn_python_032,dorn_python_038,dorn_python_032,dorn_python_038,dorn_python_032,B,B,-1.125,-0.5,False,False,-0.3125,-0.8125,False,False,dorn_python_038,False,False,True
rapidocr_text_qwen_coder,python,ext_dorn_python_medium_07926,medium,0.871327422640186,dorn_python_047,dorn_python_074,dorn_python_047,dorn_python_074,dorn_python_074,B,A,-0.5,0.125,True,False,-0.3125,-0.1875,False,False,dorn_python_074,False,False,False
rapidocr_text_qwen_coder,python,ext_dorn_python_medium_07927,medium,0.8316678040840171,dorn_python_006,dorn_python_073,dorn_python_073,dorn_python_073,dorn_python_073,B,A,-0.125,0.5,True,True,-0.3125,0.1875,False,False,dorn_python_073,True,True,False
rapidocr_text_qwen_coder,python,ext_dorn_python_medium_07928,medium,0.8145464060341061,dorn_python_031,dorn_python_053,dorn_python_053,dorn_python_053,dorn_python_031,B,B,-1.25,-1.0,False,False,-0.125,-1.125,False,False,dorn_python_053,True,True,True
rapidocr_text_qwen_coder,python,ext_dorn_python_medium_07929,medium,0.7805458440160871,dorn_python_091,dorn_python_116,dorn_python_116,dorn_python_116,dorn_python_091,B,B,-0.875,-0.625,False,False,-0.125,-0.75,False,False,dorn_python_116,True,True,False
rapidocr_text_qwen_coder,python,ext_dorn_python_medium_07930,medium,0.8968018605272501,dorn_python_010,dorn_python_094,dorn_python_010,dorn_python_094,dorn_python_010,B,B,-1.375,-1.25,False,False,-0.0625,-1.3125,False,False,dorn_python_094,False,False,False
rapidocr_text_qwen_coder,python,ext_dorn_python_medium_07931,medium,0.5272186751532221,dorn_python_032,dorn_python_090,dorn_python_032,dorn_python_090,dorn_python_032,B,B,-0.5,-0.75,False,False,0.125,-0.625,False,False,dorn_python_032,True,False,True
rapidocr_text_qwen_coder,python,ext_dorn_python_medium_07932,medium,0.724832684828636,dorn_python_034,dorn_python_068,dorn_python_034,dorn_python_068,dorn_python_034,B,B,-0.5,-0.625,False,False,0.0625,-0.5625,False,False,dorn_python_034,True,False,True
rapidocr_text_qwen_coder,python,ext_dorn_python_medium_07933,medium,0.8492632652214571,dorn_python_071,dorn_python_094,dorn_python_094,dorn_python_094,dorn_python_071,B,B,-0.25,-0.875,False,False,0.3125,-0.5625,False,False,dorn_python_071,False,True,False
rapidocr_text_qwen_coder,python,ext_dorn_python_medium_07934,medium,0.8632171127924531,dorn_python_081,dorn_python_107,dorn_python_107,dorn_python_107,dorn_python_081,B,B,-1.0,-0.25,False,False,-0.375,-0.625,False,False,dorn_python_107,True,True,False
rapidocr_text_qwen_coder,python,ext_dorn_python_medium_07935,medium,0.8083048402624761,dorn_python_006,dorn_python_077,dorn_python_077,dorn_python_077,dorn_python_006,B,B,-0.875,-1.625,False,False,0.375,-1.25,False,False,dorn_python_006,False,True,True
rapidocr_text_qwen_coder,python,ext_dorn_python_medium_07936,medium,0.5043379590993571,dorn_python_033,dorn_python_107,dorn_python_107,dorn_python_107,dorn_python_033,B,B,-1.125,-0.875,False,False,-0.125,-1.0,False,False,dorn_python_107,True,True,True
rapidocr_text_qwen_coder,python,ext_dorn_python_medium_07937,medium,0.509232953802987,dorn_python_004,dorn_python_109,dorn_python_109,dorn_python_109,dorn_python_004,B,B,-1.5,-1.0,False,False,-0.25,-1.25,False,False,dorn_python_109,True,True,True
rapidocr_text_qwen_coder,python,ext_dorn_python_medium_07938,medium,0.779536403901652,dorn_python_086,dorn_python_114,dorn_python_086,dorn_python_114,dorn_python_086,B,B,-0.375,-0.5,False,False,0.0625,-0.4375,False,False,dorn_python_086,True,False,False
rapidocr_text_qwen_coder,python,ext_dorn_python_medium_07939,medium,0.8166397187561131,dorn_python_039,dorn_python_059,dorn_python_039,dorn_python_059,dorn_python_039,B,B,-0.875,-1.25,False,False,0.1875,-1.0625,False,False,dorn_python_039,True,False,False
rapidocr_text_qwen_coder,python,ext_dorn_python_medium_07940,medium,0.502018908073484,dorn_python_035,dorn_python_037,dorn_python_037,dorn_python_037,dorn_python_035,B,B,-1.375,-0.5,False,False,-0.4375,-0.9375,False,False,dorn_python_037,True,True,False
rapidocr_text_qwen_coder,python,ext_dorn_python_medium_07941,medium,0.8454720945284411,dorn_python_008,dorn_python_111,dorn_python_008,dorn_python_111,dorn_python_008,B,B,-1.875,-1.875,False,False,0.0,-1.875,True,False,,False,False,True
rapidocr_text_qwen_coder,python,ext_dorn_python_medium_07942,medium,0.82798956367729,dorn_python_018,dorn_python_038,dorn_python_018,dorn_python_038,dorn_python_018,B,B,-1.25,-0.375,False,False,-0.4375,-0.8125,False,False,dorn_python_038,False,False,False
rapidocr_text_qwen_coder,python,ext_dorn_python_medium_07943,medium,0.9047133121331571,dorn_python_094,dorn_python_116,dorn_python_116,dorn_python_116,dorn_python_094,B,B,-2.25,-1.125,False,False,-0.5625,-1.6875,False,False,dorn_python_116,True,True,True
rapidocr_text_qwen_coder,python,ext_dorn_python_medium_07944,medium,0.623827667578152,dorn_python_081,dorn_python_085,dorn_python_081,dorn_python_085,dorn_python_085,B,A,-1.25,0.375,True,False,-0.8125,-0.4375,False,False,dorn_python_085,False,False,True
rapidocr_text_qwen_coder,python,ext_dorn_python_medium_07945,medium,0.7267994558609151,dorn_python_013,dorn_python_114,dorn_python_114,dorn_python_013,dorn_python_013,A,B,0.0,-0.25,True,False,0.125,-0.125,False,True,dorn_python_013,False,False,True
rapidocr_text_qwen_coder,python,ext_dorn_python_medium_07946,medium,0.817491451053113,dorn_python_077,dorn_python_083,dorn_python_083,dorn_python_083,dorn_python_077,B,B,-1.25,-0.5,False,False,-0.375,-0.875,False,False,dorn_python_083,True,True,False
rapidocr_text_qwen_coder,python,ext_dorn_python_medium_07947,medium,0.641213872691476,dorn_python_046,dorn_python_089,dorn_python_089,dorn_python_089,dorn_python_046,B,B,-0.75,-0.875,False,False,0.0625,-0.8125,False,False,dorn_python_046,False,True,True
rapidocr_text_qwen_coder,python,ext_dorn_python_medium_07948,medium,0.931766751540768,dorn_python_039,dorn_python_068,dorn_python_039,dorn_python_068,dorn_python_039,B,B,-0.25,-1.0,False,False,0.375,-0.625,False,False,dorn_python_039,True,False,False
rapidocr_text_qwen_coder,python,ext_dorn_python_medium_07949,medium,0.689125204233833,dorn_python_011,dorn_python_018,dorn_python_011,dorn_python_018,dorn_python_011,B,B,-0.75,-1.125,False,False,0.1875,-0.9375,False,False,dorn_python_011,True,False,True
rapidocr_text_qwen_coder,python,ext_dorn_python_medium_07950,medium,0.6396807936074791,dorn_python_030,dorn_python_053,dorn_python_030,dorn_python_053,dorn_python_030,B,B,-1.0,-0.75,False,False,-0.125,-0.875,False,False,dorn_python_053,False,False,False
rapidocr_text_qwen_coder,python,ext_dorn_python_medium_07951,medium,0.631683592181125,dorn_python_055,dorn_python_090,dorn_python_055,dorn_python_090,dorn_python_055,B,B,-0.75,-0.625,False,False,-0.0625,-0.6875,False,False,dorn_python_090,False,False,True
