model_key,model_name,pair_id,language,difficulty,snippet_x_id,snippet_y_id,human_preference,ab_verdict,ba_verdict,ab_choice,ba_choice,ab_parse_fail,ba_parse_fail,is_valid_strict_swap,is_correct_and_valid
gemma,gemma-3-27b-it,ext_dorn_cuda_easy_00094,cuda,easy,dorn_cuda_077,dorn_cuda_078,dorn_cuda_077,A,A,dorn_cuda_077,dorn_cuda_078,False,False,False,False
gemma,gemma-3-27b-it,ext_dorn_cuda_easy_00095,cuda,easy,dorn_cuda_028,dorn_cuda_109,dorn_cuda_109,A,B,dorn_cuda_028,dorn_cuda_028,False,False,True,False
gemma,gemma-3-27b-it,ext_dorn_cuda_easy_00096,cuda,easy,dorn_cuda_031,dorn_cuda_036,dorn_cuda_031,A,A,dorn_cuda_031,dorn_cuda_036,False,False,False,False
gemma,gemma-3-27b-it,ext_dorn_cuda_easy_00097,cuda,easy,dorn_cuda_099,dorn_cuda_118,dorn_cuda_099,A,A,dorn_cuda_099,dorn_cuda_118,False,False,False,False
gemma,gemma-3-27b-it,ext_dorn_cuda_easy_00098,cuda,easy,dorn_cuda_050,dorn_cuda_118,dorn_cuda_118,B,A,dorn_cuda_118,dorn_cuda_118,False,False,True,True
gemma,gemma-3-27b-it,ext_dorn_cuda_easy_00099,cuda,easy,dorn_cuda_034,dorn_cuda_100,dorn_cuda_100,B,B,dorn_cuda_100,dorn_cuda_034,False,False,False,False
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01000,cuda,medium,dorn_cuda_007,dorn_cuda_018,dorn_cuda_018,A,A,dorn_cuda_007,dorn_cuda_018,False,False,False,False
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01001,cuda,medium,dorn_cuda_012,dorn_cuda_033,dorn_cuda_012,A,A,dorn_cuda_012,dorn_cuda_033,False,False,False,False
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01002,cuda,medium,dorn_cuda_021,dorn_cuda_113,dorn_cuda_021,B,A,dorn_cuda_113,dorn_cuda_113,False,False,True,False
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01003,cuda,medium,dorn_cuda_021,dorn_cuda_080,dorn_cuda_021,B,A,dorn_cuda_080,dorn_cuda_080,False,False,True,False
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01004,cuda,medium,dorn_cuda_082,dorn_cuda_114,dorn_cuda_082,A,A,dorn_cuda_082,dorn_cuda_114,False,False,False,False
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01005,cuda,medium,dorn_cuda_029,dorn_cuda_046,dorn_cuda_029,A,A,dorn_cuda_029,dorn_cuda_046,False,False,False,False
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01006,cuda,medium,dorn_cuda_059,dorn_cuda_068,dorn_cuda_068,A,A,dorn_cuda_059,dorn_cuda_068,False,False,False,False
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01007,cuda,medium,dorn_cuda_049,dorn_cuda_102,dorn_cuda_049,A,A,dorn_cuda_049,dorn_cuda_102,False,False,False,False
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01008,cuda,medium,dorn_cuda_060,dorn_cuda_104,dorn_cuda_060,B,A,dorn_cuda_104,dorn_cuda_104,False,False,True,False
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01009,cuda,medium,dorn_cuda_096,dorn_cuda_107,dorn_cuda_107,B,A,dorn_cuda_107,dorn_cuda_107,False,False,True,True
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01010,cuda,medium,dorn_cuda_024,dorn_cuda_025,dorn_cuda_025,A,A,dorn_cuda_024,dorn_cuda_025,False,False,False,False
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01011,cuda,medium,dorn_cuda_035,dorn_cuda_054,dorn_cuda_054,A,B,dorn_cuda_035,dorn_cuda_035,False,False,True,False
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01012,cuda,medium,dorn_cuda_041,dorn_cuda_062,dorn_cuda_041,A,A,dorn_cuda_041,dorn_cuda_062,False,False,False,False
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01013,cuda,medium,dorn_cuda_003,dorn_cuda_056,dorn_cuda_003,A,B,dorn_cuda_003,dorn_cuda_003,False,False,True,True
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01014,cuda,medium,dorn_cuda_014,dorn_cuda_070,dorn_cuda_070,A,B,dorn_cuda_014,dorn_cuda_014,False,False,True,False
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01015,cuda,medium,dorn_cuda_052,dorn_cuda_095,dorn_cuda_052,A,A,dorn_cuda_052,dorn_cuda_095,False,False,False,False
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01016,cuda,medium,dorn_cuda_007,dorn_cuda_049,dorn_cuda_049,A,A,dorn_cuda_007,dorn_cuda_049,False,False,False,False
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01017,cuda,medium,dorn_cuda_033,dorn_cuda_034,dorn_cuda_033,A,A,dorn_cuda_033,dorn_cuda_034,False,False,False,False
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01018,cuda,medium,dorn_cuda_020,dorn_cuda_105,dorn_cuda_105,B,A,dorn_cuda_105,dorn_cuda_105,False,False,True,True
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01019,cuda,medium,dorn_cuda_000,dorn_cuda_072,dorn_cuda_000,A,A,dorn_cuda_000,dorn_cuda_072,False,False,False,False
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01020,cuda,medium,dorn_cuda_001,dorn_cuda_083,dorn_cuda_083,A,B,dorn_cuda_001,dorn_cuda_001,False,False,True,False
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01021,cuda,medium,dorn_cuda_042,dorn_cuda_082,dorn_cuda_042,A,B,dorn_cuda_042,dorn_cuda_042,False,False,True,True
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01022,cuda,medium,dorn_cuda_006,dorn_cuda_075,dorn_cuda_075,A,A,dorn_cuda_006,dorn_cuda_075,False,False,False,False
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01023,cuda,medium,dorn_cuda_043,dorn_cuda_077,dorn_cuda_077,A,A,dorn_cuda_043,dorn_cuda_077,False,False,False,False
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01024,cuda,medium,dorn_cuda_033,dorn_cuda_048,dorn_cuda_048,A,A,dorn_cuda_033,dorn_cuda_048,False,False,False,False
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01025,cuda,medium,dorn_cuda_013,dorn_cuda_014,dorn_cuda_013,A,B,dorn_cuda_013,dorn_cuda_013,False,False,True,True
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01026,cuda,medium,dorn_cuda_074,dorn_cuda_080,dorn_cuda_074,A,A,dorn_cuda_074,dorn_cuda_080,False,False,False,False
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01027,cuda,medium,dorn_cuda_076,dorn_cuda_113,dorn_cuda_076,A,A,dorn_cuda_076,dorn_cuda_113,False,False,False,False
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01028,cuda,medium,dorn_cuda_079,dorn_cuda_102,dorn_cuda_102,A,A,dorn_cuda_079,dorn_cuda_102,False,False,False,False
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01029,cuda,medium,dorn_cuda_019,dorn_cuda_074,dorn_cuda_019,B,A,dorn_cuda_074,dorn_cuda_074,False,False,True,False
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01030,cuda,medium,dorn_cuda_063,dorn_cuda_098,dorn_cuda_063,A,B,dorn_cuda_063,dorn_cuda_063,False,False,True,True
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01031,cuda,medium,dorn_cuda_068,dorn_cuda_090,dorn_cuda_090,A,A,dorn_cuda_068,dorn_cuda_090,False,False,False,False
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01032,cuda,medium,dorn_cuda_034,dorn_cuda_038,dorn_cuda_034,A,B,dorn_cuda_034,dorn_cuda_034,False,False,True,True
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01033,cuda,medium,dorn_cuda_000,dorn_cuda_059,dorn_cuda_059,A,A,dorn_cuda_000,dorn_cuda_059,False,False,False,False
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01034,cuda,medium,dorn_cuda_030,dorn_cuda_084,dorn_cuda_030,A,B,dorn_cuda_030,dorn_cuda_030,False,False,True,True
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01035,cuda,medium,dorn_cuda_032,dorn_cuda_047,dorn_cuda_032,B,A,dorn_cuda_047,dorn_cuda_047,False,False,True,False
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01036,cuda,medium,dorn_cuda_090,dorn_cuda_106,dorn_cuda_090,A,B,dorn_cuda_090,dorn_cuda_090,False,False,True,True
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01037,cuda,medium,dorn_cuda_097,dorn_cuda_118,dorn_cuda_097,A,A,dorn_cuda_097,dorn_cuda_118,False,False,False,False
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01038,cuda,medium,dorn_cuda_103,dorn_cuda_110,dorn_cuda_103,B,B,dorn_cuda_110,dorn_cuda_103,False,False,False,False
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01039,cuda,medium,dorn_cuda_013,dorn_cuda_044,dorn_cuda_013,A,A,dorn_cuda_013,dorn_cuda_044,False,False,False,False
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01040,cuda,medium,dorn_cuda_030,dorn_cuda_113,dorn_cuda_113,B,A,dorn_cuda_113,dorn_cuda_113,False,False,True,True
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01041,cuda,medium,dorn_cuda_077,dorn_cuda_119,dorn_cuda_119,B,A,dorn_cuda_119,dorn_cuda_119,False,False,True,True
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01042,cuda,medium,dorn_cuda_066,dorn_cuda_080,dorn_cuda_080,B,A,dorn_cuda_080,dorn_cuda_080,False,False,True,True
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01043,cuda,medium,dorn_cuda_007,dorn_cuda_034,dorn_cuda_007,B,A,dorn_cuda_034,dorn_cuda_034,False,False,True,False
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01044,cuda,medium,dorn_cuda_003,dorn_cuda_044,dorn_cuda_044,A,A,dorn_cuda_003,dorn_cuda_044,False,False,False,False
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01045,cuda,medium,dorn_cuda_003,dorn_cuda_042,dorn_cuda_042,A,A,dorn_cuda_003,dorn_cuda_042,False,False,False,False
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01046,cuda,medium,dorn_cuda_027,dorn_cuda_048,dorn_cuda_027,A,B,dorn_cuda_027,dorn_cuda_027,False,False,True,True
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01047,cuda,medium,dorn_cuda_000,dorn_cuda_061,dorn_cuda_061,A,B,dorn_cuda_000,dorn_cuda_000,False,False,True,False
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01048,cuda,medium,dorn_cuda_022,dorn_cuda_039,dorn_cuda_039,B,B,dorn_cuda_039,dorn_cuda_022,False,False,False,False
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01049,cuda,medium,dorn_cuda_077,dorn_cuda_111,dorn_cuda_111,A,A,dorn_cuda_077,dorn_cuda_111,False,False,False,False
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01050,cuda,medium,dorn_cuda_052,dorn_cuda_109,dorn_cuda_109,A,B,dorn_cuda_052,dorn_cuda_052,False,False,True,False
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01051,cuda,medium,dorn_cuda_029,dorn_cuda_082,dorn_cuda_029,A,B,dorn_cuda_029,dorn_cuda_029,False,False,True,True
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01052,cuda,medium,dorn_cuda_093,dorn_cuda_118,dorn_cuda_118,B,A,dorn_cuda_118,dorn_cuda_118,False,False,True,True
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01053,cuda,medium,dorn_cuda_032,dorn_cuda_036,dorn_cuda_036,A,B,dorn_cuda_032,dorn_cuda_032,False,False,True,False
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01054,cuda,medium,dorn_cuda_026,dorn_cuda_109,dorn_cuda_109,A,A,dorn_cuda_026,dorn_cuda_109,False,False,False,False
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01055,cuda,medium,dorn_cuda_071,dorn_cuda_074,dorn_cuda_074,A,A,dorn_cuda_071,dorn_cuda_074,False,False,False,False
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01056,cuda,medium,dorn_cuda_021,dorn_cuda_087,dorn_cuda_021,A,A,dorn_cuda_021,dorn_cuda_087,False,False,False,False
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01057,cuda,medium,dorn_cuda_018,dorn_cuda_045,dorn_cuda_018,A,B,dorn_cuda_018,dorn_cuda_018,False,False,True,True
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01058,cuda,medium,dorn_cuda_059,dorn_cuda_079,dorn_cuda_059,A,A,dorn_cuda_059,dorn_cuda_079,False,False,False,False
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01059,cuda,medium,dorn_cuda_001,dorn_cuda_080,dorn_cuda_080,B,A,dorn_cuda_080,dorn_cuda_080,False,False,True,True
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01060,cuda,medium,dorn_cuda_000,dorn_cuda_064,dorn_cuda_000,A,B,dorn_cuda_000,dorn_cuda_000,False,False,True,True
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01061,cuda,medium,dorn_cuda_002,dorn_cuda_033,dorn_cuda_002,A,B,dorn_cuda_002,dorn_cuda_002,False,False,True,True
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01062,cuda,medium,dorn_cuda_033,dorn_cuda_094,dorn_cuda_094,A,A,dorn_cuda_033,dorn_cuda_094,False,False,False,False
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01063,cuda,medium,dorn_cuda_006,dorn_cuda_069,dorn_cuda_006,A,B,dorn_cuda_006,dorn_cuda_006,False,False,True,True
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01064,cuda,medium,dorn_cuda_048,dorn_cuda_068,dorn_cuda_068,A,A,dorn_cuda_048,dorn_cuda_068,False,False,False,False
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01065,cuda,medium,dorn_cuda_004,dorn_cuda_076,dorn_cuda_004,A,A,dorn_cuda_004,dorn_cuda_076,False,False,False,False
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01066,cuda,medium,dorn_cuda_080,dorn_cuda_103,dorn_cuda_080,A,B,dorn_cuda_080,dorn_cuda_080,False,False,True,True
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01067,cuda,medium,dorn_cuda_001,dorn_cuda_056,dorn_cuda_001,B,A,dorn_cuda_056,dorn_cuda_056,False,False,True,False
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01068,cuda,medium,dorn_cuda_015,dorn_cuda_023,dorn_cuda_015,A,B,dorn_cuda_015,dorn_cuda_015,False,False,True,True
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01069,cuda,medium,dorn_cuda_026,dorn_cuda_107,dorn_cuda_107,A,A,dorn_cuda_026,dorn_cuda_107,False,False,False,False
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01070,cuda,medium,dorn_cuda_015,dorn_cuda_053,dorn_cuda_015,A,B,dorn_cuda_015,dorn_cuda_015,False,False,True,True
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01071,cuda,medium,dorn_cuda_066,dorn_cuda_115,dorn_cuda_066,A,A,dorn_cuda_066,dorn_cuda_115,False,False,False,False
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01072,cuda,medium,dorn_cuda_091,dorn_cuda_097,dorn_cuda_091,A,A,dorn_cuda_091,dorn_cuda_097,False,False,False,False
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01073,cuda,medium,dorn_cuda_032,dorn_cuda_097,dorn_cuda_097,B,A,dorn_cuda_097,dorn_cuda_097,False,False,True,True
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01074,cuda,medium,dorn_cuda_026,dorn_cuda_041,dorn_cuda_041,A,A,dorn_cuda_026,dorn_cuda_041,False,False,False,False
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01075,cuda,medium,dorn_cuda_022,dorn_cuda_029,dorn_cuda_022,A,A,dorn_cuda_022,dorn_cuda_029,False,False,False,False
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01076,cuda,medium,dorn_cuda_112,dorn_cuda_114,dorn_cuda_112,B,A,dorn_cuda_114,dorn_cuda_114,False,False,True,False
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01077,cuda,medium,dorn_cuda_028,dorn_cuda_097,dorn_cuda_028,A,A,dorn_cuda_028,dorn_cuda_097,False,False,False,False
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01078,cuda,medium,dorn_cuda_015,dorn_cuda_046,dorn_cuda_015,A,B,dorn_cuda_015,dorn_cuda_015,False,False,True,True
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01079,cuda,medium,dorn_cuda_023,dorn_cuda_047,dorn_cuda_023,B,A,dorn_cuda_047,dorn_cuda_047,False,False,True,False
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01080,cuda,medium,dorn_cuda_079,dorn_cuda_094,dorn_cuda_094,A,B,dorn_cuda_079,dorn_cuda_079,False,False,True,False
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01081,cuda,medium,dorn_cuda_014,dorn_cuda_039,dorn_cuda_039,A,A,dorn_cuda_014,dorn_cuda_039,False,False,False,False
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01082,cuda,medium,dorn_cuda_049,dorn_cuda_081,dorn_cuda_049,A,A,dorn_cuda_049,dorn_cuda_081,False,False,False,False
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01083,cuda,medium,dorn_cuda_074,dorn_cuda_097,dorn_cuda_074,A,A,dorn_cuda_074,dorn_cuda_097,False,False,False,False
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01084,cuda,medium,dorn_cuda_001,dorn_cuda_036,dorn_cuda_036,A,A,dorn_cuda_001,dorn_cuda_036,False,False,False,False
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01085,cuda,medium,dorn_cuda_031,dorn_cuda_041,dorn_cuda_041,B,A,dorn_cuda_041,dorn_cuda_041,False,False,True,True
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01086,cuda,medium,dorn_cuda_021,dorn_cuda_101,dorn_cuda_021,B,A,dorn_cuda_101,dorn_cuda_101,False,False,True,False
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01087,cuda,medium,dorn_cuda_020,dorn_cuda_093,dorn_cuda_020,A,A,dorn_cuda_020,dorn_cuda_093,False,False,False,False
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01088,cuda,medium,dorn_cuda_045,dorn_cuda_100,dorn_cuda_100,B,A,dorn_cuda_100,dorn_cuda_100,False,False,True,True
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01089,cuda,medium,dorn_cuda_010,dorn_cuda_086,dorn_cuda_086,A,B,dorn_cuda_010,dorn_cuda_010,False,False,True,False
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01090,cuda,medium,dorn_cuda_022,dorn_cuda_116,dorn_cuda_116,B,A,dorn_cuda_116,dorn_cuda_116,False,False,True,True
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01091,cuda,medium,dorn_cuda_022,dorn_cuda_042,dorn_cuda_022,B,A,dorn_cuda_042,dorn_cuda_042,False,False,True,False
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01092,cuda,medium,dorn_cuda_010,dorn_cuda_114,dorn_cuda_010,A,B,dorn_cuda_010,dorn_cuda_010,False,False,True,True
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01093,cuda,medium,dorn_cuda_002,dorn_cuda_063,dorn_cuda_002,A,A,dorn_cuda_002,dorn_cuda_063,False,False,False,False
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01094,cuda,medium,dorn_cuda_030,dorn_cuda_050,dorn_cuda_030,A,B,dorn_cuda_030,dorn_cuda_030,False,False,True,True
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01095,cuda,medium,dorn_cuda_029,dorn_cuda_079,dorn_cuda_029,A,A,dorn_cuda_029,dorn_cuda_079,False,False,False,False
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01096,cuda,medium,dorn_cuda_003,dorn_cuda_059,dorn_cuda_059,A,A,dorn_cuda_003,dorn_cuda_059,False,False,False,False
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01097,cuda,medium,dorn_cuda_082,dorn_cuda_097,dorn_cuda_097,B,A,dorn_cuda_097,dorn_cuda_097,False,False,True,True
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01098,cuda,medium,dorn_cuda_088,dorn_cuda_091,dorn_cuda_088,B,A,dorn_cuda_091,dorn_cuda_091,False,False,True,False
gemma,gemma-3-27b-it,ext_dorn_cuda_medium_01099,cuda,medium,dorn_cuda_001,dorn_cuda_093,dorn_cuda_001,A,A,dorn_cuda_001,dorn_cuda_093,False,False,False,False
gemma,gemma-3-27b-it,ext_dorn_cuda_hard_02000,cuda,hard,dorn_cuda_012,dorn_cuda_037,dorn_cuda_037,A,B,dorn_cuda_012,dorn_cuda_012,False,False,True,False
gemma,gemma-3-27b-it,ext_dorn_cuda_hard_02001,cuda,hard,dorn_cuda_059,dorn_cuda_102,dorn_cuda_059,A,A,dorn_cuda_059,dorn_cuda_102,False,False,False,False
gemma,gemma-3-27b-it,ext_dorn_cuda_hard_02002,cuda,hard,dorn_cuda_020,dorn_cuda_115,dorn_cuda_020,A,A,dorn_cuda_020,dorn_cuda_115,False,False,False,False
gemma,gemma-3-27b-it,ext_dorn_cuda_hard_02003,cuda,hard,dorn_cuda_011,dorn_cuda_115,dorn_cuda_011,A,A,dorn_cuda_011,dorn_cuda_115,False,False,False,False
gemma,gemma-3-27b-it,ext_dorn_cuda_hard_02004,cuda,hard,dorn_cuda_032,dorn_cuda_066,dorn_cuda_066,A,B,dorn_cuda_032,dorn_cuda_032,False,False,True,False
gemma,gemma-3-27b-it,ext_dorn_cuda_hard_02005,cuda,hard,dorn_cuda_095,dorn_cuda_117,dorn_cuda_095,A,A,dorn_cuda_095,dorn_cuda_117,False,False,False,False
gemma,gemma-3-27b-it,ext_dorn_cuda_hard_02006,cuda,hard,dorn_cuda_048,dorn_cuda_087,dorn_cuda_048,A,A,dorn_cuda_048,dorn_cuda_087,False,False,False,False
gemma,gemma-3-27b-it,ext_dorn_cuda_hard_02007,cuda,hard,dorn_cuda_006,dorn_cuda_098,dorn_cuda_006,A,B,dorn_cuda_006,dorn_cuda_006,False,False,True,True
gemma,gemma-3-27b-it,ext_dorn_cuda_hard_02008,cuda,hard,dorn_cuda_015,dorn_cuda_076,dorn_cuda_076,A,B,dorn_cuda_015,dorn_cuda_015,False,False,True,False
gemma,gemma-3-27b-it,ext_dorn_cuda_hard_02009,cuda,hard,dorn_cuda_087,dorn_cuda_101,dorn_cuda_101,B,A,dorn_cuda_101,dorn_cuda_101,False,False,True,True
gemma,gemma-3-27b-it,ext_dorn_cuda_hard_02010,cuda,hard,dorn_cuda_044,dorn_cuda_073,dorn_cuda_073,A,B,dorn_cuda_044,dorn_cuda_044,False,False,True,False
gemma,gemma-3-27b-it,ext_dorn_cuda_hard_02011,cuda,hard,dorn_cuda_007,dorn_cuda_023,dorn_cuda_007,A,A,dorn_cuda_007,dorn_cuda_023,False,False,False,False
gemma,gemma-3-27b-it,ext_dorn_cuda_hard_02012,cuda,hard,dorn_cuda_023,dorn_cuda_071,dorn_cuda_071,B,A,dorn_cuda_071,dorn_cuda_071,False,False,True,True
gemma,gemma-3-27b-it,ext_dorn_cuda_hard_02013,cuda,hard,dorn_cuda_022,dorn_cuda_119,dorn_cuda_119,B,A,dorn_cuda_119,dorn_cuda_119,False,False,True,True
gemma,gemma-3-27b-it,ext_dorn_cuda_hard_02014,cuda,hard,dorn_cuda_032,dorn_cuda_110,dorn_cuda_032,A,B,dorn_cuda_032,dorn_cuda_032,False,False,True,True
gemma,gemma-3-27b-it,ext_dorn_cuda_hard_02015,cuda,hard,dorn_cuda_004,dorn_cuda_005,dorn_cuda_004,A,A,dorn_cuda_004,dorn_cuda_005,False,False,False,False
gemma,gemma-3-27b-it,ext_dorn_cuda_hard_02016,cuda,hard,dorn_cuda_034,dorn_cuda_082,dorn_cuda_082,A,B,dorn_cuda_034,dorn_cuda_034,False,False,True,False
gemma,gemma-3-27b-it,ext_dorn_cuda_hard_02017,cuda,hard,dorn_cuda_014,dorn_cuda_074,dorn_cuda_074,A,A,dorn_cuda_014,dorn_cuda_074,False,False,False,False
gemma,gemma-3-27b-it,ext_dorn_cuda_hard_02018,cuda,hard,dorn_cuda_021,dorn_cuda_106,dorn_cuda_106,A,A,dorn_cuda_021,dorn_cuda_106,False,False,False,False
gemma,gemma-3-27b-it,ext_dorn_cuda_hard_02019,cuda,hard,dorn_cuda_013,dorn_cuda_017,dorn_cuda_013,A,A,dorn_cuda_013,dorn_cuda_017,False,False,False,False
gemma,gemma-3-27b-it,ext_dorn_cuda_hard_02020,cuda,hard,dorn_cuda_067,dorn_cuda_114,dorn_cuda_067,A,B,dorn_cuda_067,dorn_cuda_067,False,False,True,True
gemma,gemma-3-27b-it,ext_dorn_cuda_hard_02021,cuda,hard,dorn_cuda_018,dorn_cuda_086,dorn_cuda_018,A,A,dorn_cuda_018,dorn_cuda_086,False,False,False,False
gemma,gemma-3-27b-it,ext_dorn_cuda_hard_02022,cuda,hard,dorn_cuda_049,dorn_cuda_097,dorn_cuda_049,B,A,dorn_cuda_097,dorn_cuda_097,False,False,True,False
gemma,gemma-3-27b-it,ext_dorn_cuda_hard_02023,cuda,hard,dorn_cuda_007,dorn_cuda_048,dorn_cuda_048,B,A,dorn_cuda_048,dorn_cuda_048,False,False,True,True
gemma,gemma-3-27b-it,ext_dorn_cuda_hard_02024,cuda,hard,dorn_cuda_018,dorn_cuda_073,dorn_cuda_073,A,A,dorn_cuda_018,dorn_cuda_073,False,False,False,False
gemma,gemma-3-27b-it,ext_dorn_cuda_hard_02025,cuda,hard,dorn_cuda_014,dorn_cuda_061,dorn_cuda_014,A,A,dorn_cuda_014,dorn_cuda_061,False,False,False,False
gemma,gemma-3-27b-it,ext_dorn_cuda_hard_02026,cuda,hard,dorn_cuda_007,dorn_cuda_079,dorn_cuda_007,A,A,dorn_cuda_007,dorn_cuda_079,False,False,False,False
gemma,gemma-3-27b-it,ext_dorn_cuda_hard_02027,cuda,hard,dorn_cuda_032,dorn_cuda_056,dorn_cuda_032,A,B,dorn_cuda_032,dorn_cuda_032,False,False,True,True
gemma,gemma-3-27b-it,ext_dorn_cuda_hard_02028,cuda,hard,dorn_cuda_037,dorn_cuda_054,dorn_cuda_037,A,A,dorn_cuda_037,dorn_cuda_054,False,False,False,False
gemma,gemma-3-27b-it,ext_dorn_cuda_hard_02029,cuda,hard,dorn_cuda_011,dorn_cuda_079,dorn_cuda_079,A,A,dorn_cuda_011,dorn_cuda_079,False,False,False,False
gemma,gemma-3-27b-it,ext_dorn_cuda_hard_02030,cuda,hard,dorn_cuda_056,dorn_cuda_093,dorn_cuda_056,A,B,dorn_cuda_056,dorn_cuda_056,False,False,True,True
