base_id,rq0_id,language,family,node_type,start_byte_original,end_byte_original,original,replacement
rq3g_python_028,dorn_python_056,python,semantic_identifier_masking,identifier,478,482,task,opaque_c85df3_sym003
rq3g_python_028,dorn_python_056,python,identity_fragmentation,identifier,492,496,self,opaque_c85df3_049
rq3g_python_028,dorn_python_056,python,semantic_identifier_masking,identifier,497,503,filter,opaque_c85df3_sym004
rq3g_python_028,dorn_python_056,python,identity_fragmentation,identifier,504,518,hideTaskStatus,opaque_c85df3_051
rq3g_python_028,dorn_python_056,python,semantic_identifier_masking,identifier,519,523,task,opaque_c85df3_sym003
rq3g_python_028,dorn_python_056,python,identity_fragmentation,identifier,524,530,status,opaque_c85df3_053
rq3g_python_028,dorn_python_056,python,semantic_identifier_masking,identifier,531,538,overdue,opaque_c85df3_sym016
rq3g_python_028,dorn_python_056,python,identity_fragmentation,identifier,548,552,self,opaque_c85df3_055
rq3g_python_028,dorn_python_056,python,semantic_identifier_masking,identifier,553,572,assertFilterIsEmpty,opaque_c85df3_sym008
rq3g_python_028,dorn_python_056,python,identity_fragmentation,identifier,592,628,testFilterOverDueTaskWithActiveChild,opaque_c85df3_057
rq3g_python_028,dorn_python_056,python,semantic_identifier_masking,identifier,629,633,self,opaque_c85df3_sym000
rq3g_python_028,dorn_python_056,python,identity_fragmentation,identifier,644,648,self,opaque_c85df3_059
rq3g_python_028,dorn_python_056,python,semantic_identifier_masking,identifier,649,654,child,opaque_c85df3_sym018
rq3g_python_028,dorn_python_056,python,identity_fragmentation,identifier,655,677,setActualStartDateTime,opaque_c85df3_061
rq3g_python_028,dorn_python_056,python,semantic_identifier_masking,identifier,678,682,date,opaque_c85df3_sym011
rq3g_python_028,dorn_python_056,python,identity_fragmentation,identifier,683,686,Now,opaque_c85df3_063
rq3g_python_028,dorn_python_056,python,semantic_identifier_masking,identifier,698,702,self,opaque_c85df3_sym000
rq3g_python_028,dorn_python_056,python,identity_fragmentation,identifier,703,707,task,opaque_c85df3_065
rq3g_python_028,dorn_python_056,python,semantic_identifier_masking,identifier,708,722,setDueDateTime,opaque_c85df3_sym010
rq3g_python_028,dorn_python_056,python,identity_fragmentation,identifier,723,727,date,opaque_c85df3_067
rq3g_python_028,dorn_python_056,python,semantic_identifier_masking,identifier,728,731,Now,opaque_c85df3_sym012
rq3g_python_028,dorn_python_056,python,operator_inversion,-,734,735,-,+
rq3g_python_028,dorn_python_056,python,identity_fragmentation,identifier,736,740,date,opaque_c85df3_069
rq3g_python_028,dorn_python_056,python,semantic_identifier_masking,identifier,741,748,oneHour,opaque_c85df3_sym013
rq3g_python_028,dorn_python_056,python,identity_fragmentation,identifier,758,762,self,opaque_c85df3_071
rq3g_python_028,dorn_python_056,python,semantic_identifier_masking,identifier,763,767,task,opaque_c85df3_sym003
rq3g_python_028,dorn_python_056,python,identity_fragmentation,identifier,768,776,addChild,opaque_c85df3_073
rq3g_python_028,dorn_python_056,python,semantic_identifier_masking,identifier,777,781,self,opaque_c85df3_sym000
rq3g_python_028,dorn_python_056,python,identity_fragmentation,identifier,782,787,child,opaque_c85df3_075
rq3g_python_028,dorn_python_056,python,semantic_identifier_masking,identifier,797,801,self,opaque_c85df3_sym000
rq3g_python_028,dorn_python_056,python,identity_fragmentation,identifier,802,806,list,opaque_c85df3_077
rq3g_python_028,dorn_python_056,python,semantic_identifier_masking,identifier,807,813,append,opaque_c85df3_sym002
rq3g_python_028,dorn_python_056,python,identity_fragmentation,identifier,814,818,self,opaque_c85df3_079
rq3g_python_028,dorn_python_056,python,semantic_identifier_masking,identifier,819,823,task,opaque_c85df3_sym003
rq3g_python_028,dorn_python_056,python,identity_fragmentation,identifier,833,837,self,opaque_c85df3_081
rq3g_python_028,dorn_python_056,python,semantic_identifier_masking,identifier,838,844,filter,opaque_c85df3_sym004
rq3g_python_028,dorn_python_056,python,identity_fragmentation,identifier,845,859,hideTaskStatus,opaque_c85df3_083
rq3g_python_028,dorn_python_056,python,semantic_identifier_masking,identifier,860,864,task,opaque_c85df3_sym003
rq3g_python_028,dorn_python_056,python,identity_fragmentation,identifier,865,871,status,opaque_c85df3_085
rq3g_python_028,dorn_python_056,python,semantic_identifier_masking,identifier,872,879,overdue,opaque_c85df3_sym016
rq3g_python_028,dorn_python_056,python,identity_fragmentation,identifier,892,896,self,opaque_c85df3_087
rq3g_python_028,dorn_python_056,python,semantic_identifier_masking,identifier,897,905,treeMode,opaque_c85df3_sym021
rq3g_python_028,dorn_python_056,python,identity_fragmentation,identifier,919,923,self,opaque_c85df3_089
rq3g_python_028,dorn_python_056,python,semantic_identifier_masking,identifier,924,941,assertFilterShows,opaque_c85df3_sym022
rq3g_python_028,dorn_python_056,python,identity_fragmentation,identifier,942,946,self,opaque_c85df3_091
rq3g_python_028,dorn_python_056,python,semantic_identifier_masking,identifier,947,951,task,opaque_c85df3_sym003
rq3g_python_028,dorn_python_056,python,identity_fragmentation,identifier,953,957,self,opaque_c85df3_093
rq3g_python_028,dorn_python_056,python,semantic_identifier_masking,identifier,958,963,child,opaque_c85df3_sym018
rq3g_python_028,dorn_python_056,python,identity_fragmentation,identifier,991,995,self,opaque_c85df3_095
rq3g_python_028,dorn_python_056,python,semantic_identifier_masking,identifier,996,1013,assertFilterShows,opaque_c85df3_sym022
rq3g_python_028,dorn_python_056,python,identity_fragmentation,identifier,1014,1018,self,opaque_c85df3_097
rq3g_python_028,dorn_python_056,python,semantic_identifier_masking,identifier,1019,1024,child,opaque_c85df3_sym018
rq3g_python_028,dorn_python_056,python,identity_fragmentation,identifier,1034,1058,ViewFilterInListModeTest,opaque_c85df3_099
rq3g_python_028,dorn_python_056,python,semantic_identifier_masking,identifier,1059,1079,ViewFilterTestsMixin,opaque_c85df3_sym024
rq3g_python_028,dorn_python_056,python,identity_fragmentation,identifier,1081,1099,ViewFilterTestCase,opaque_c85df3_101
rq3g_python_028,dorn_python_056,python,semantic_identifier_masking,identifier,1106,1114,treeMode,opaque_c85df3_sym021
rq3g_python_029,dorn_python_000,python,semantic_identifier_masking,identifier,8,11,gsz,opaque_3c218f_sym000
rq3g_python_029,dorn_python_000,python,identity_fragmentation,identifier,12,26,AddGrowableCol,opaque_3c218f_001
rq3g_python_029,dorn_python_000,python,literal_corruption,integer,27,28,1,31337
rq3g_python_029,dorn_python_000,python,semantic_identifier_masking,identifier,38,42,self,opaque_3c218f_sym002
rq3g_python_029,dorn_python_000,python,identity_fragmentation,identifier,43,51,interior,opaque_3c218f_003
rq3g_python_029,dorn_python_000,python,semantic_identifier_masking,identifier,52,60,SetSizer,opaque_3c218f_sym004
rq3g_python_029,dorn_python_000,python,identity_fragmentation,identifier,61,64,gsz,opaque_3c218f_005
rq3g_python_029,dorn_python_000,python,semantic_identifier_masking,identifier,74,77,gsz,opaque_3c218f_sym000
rq3g_python_029,dorn_python_000,python,identity_fragmentation,identifier,78,84,Layout,opaque_3c218f_007
rq3g_python_029,dorn_python_000,python,semantic_identifier_masking,identifier,104,117,findFieldName,opaque_3c218f_sym006
rq3g_python_029,dorn_python_000,python,identity_fragmentation,identifier,118,122,self,opaque_3c218f_009
rq3g_python_029,dorn_python_000,python,semantic_identifier_masking,identifier,124,133,fieldName,opaque_3c218f_sym007
rq3g_python_029,dorn_python_000,python,identity_fragmentation,identifier,135,145,fieldNames,opaque_3c218f_011
rq3g_python_029,dorn_python_000,python,semantic_identifier_masking,identifier,160,174,fieldNameIndex,opaque_3c218f_sym009
rq3g_python_029,dorn_python_000,python,identity_fragmentation,identifier,175,184,fieldName,opaque_3c218f_013
rq3g_python_029,dorn_python_000,python,semantic_identifier_masking,identifier,186,196,fieldNames,opaque_3c218f_sym008
rq3g_python_029,dorn_python_000,python,identity_fragmentation,identifier,218,228,fieldNames,opaque_3c218f_015
rq3g_python_029,dorn_python_000,python,semantic_identifier_masking,identifier,229,234,index,opaque_3c218f_sym010
rq3g_python_029,dorn_python_000,python,identity_fragmentation,identifier,235,244,fieldName,opaque_3c218f_017
rq3g_python_029,dorn_python_000,python,semantic_identifier_masking,identifier,249,258,fieldName,opaque_3c218f_sym007
rq3g_python_029,dorn_python_000,python,identity_fragmentation,identifier,262,272,fieldNames,opaque_3c218f_019
rq3g_python_029,dorn_python_000,python,literal_corruption,integer,278,279,0,31434
rq3g_python_029,dorn_python_000,python,semantic_identifier_masking,identifier,297,302,index,opaque_3c218f_sym010
rq3g_python_029,dorn_python_000,python,identity_fragmentation,identifier,305,319,fieldNameIndex,opaque_3c218f_021
rq3g_python_029,dorn_python_000,python,semantic_identifier_masking,identifier,320,329,fieldName,opaque_3c218f_sym007
rq3g_python_029,dorn_python_000,python,identity_fragmentation,identifier,331,341,fieldNames,opaque_3c218f_023
rq3g_python_029,dorn_python_000,python,semantic_identifier_masking,identifier,358,363,index,opaque_3c218f_sym010
rq3g_python_029,dorn_python_000,python,identity_fragmentation,identifier,367,372,index,opaque_3c218f_025
rq3g_python_029,dorn_python_000,python,semantic_identifier_masking,identifier,378,392,fieldNameIndex,opaque_3c218f_sym009
rq3g_python_029,dorn_python_000,python,identity_fragmentation,identifier,393,402,fieldName,opaque_3c218f_027
rq3g_python_029,dorn_python_000,python,literal_corruption,integer,404,405,6,31531
rq3g_python_029,dorn_python_000,python,semantic_identifier_masking,identifier,409,418,fieldName,opaque_3c218f_sym007
rq3g_python_029,dorn_python_000,python,literal_corruption,integer,420,421,6,31628
rq3g_python_029,dorn_python_000,python,identity_fragmentation,identifier,427,436,fieldName,opaque_3c218f_029
rq3g_python_029,dorn_python_000,python,semantic_identifier_masking,identifier,440,450,fieldNames,opaque_3c218f_sym008
rq3g_python_029,dorn_python_000,python,identity_fragmentation,identifier,470,479,CanGoNext,opaque_3c218f_031
rq3g_python_029,dorn_python_000,python,semantic_identifier_masking,identifier,480,484,self,opaque_3c218f_sym002
rq3g_python_029,dorn_python_000,python,identity_fragmentation,identifier,495,506,wrongFields,opaque_3c218f_033
rq3g_python_029,dorn_python_000,python,semantic_identifier_masking,identifier,520,532,countNotNone,opaque_3c218f_sym013
rq3g_python_029,dorn_python_000,python,literal_corruption,integer,535,536,0,31725
rq3g_python_029,dorn_python_000,python,identity_fragmentation,identifier,550,555,index,opaque_3c218f_035
rq3g_python_029,dorn_python_000,python,semantic_identifier_masking,identifier,558,567,fieldName,opaque_3c218f_sym007
rq3g_python_029,dorn_python_000,python,identity_fragmentation,identifier,569,580,canMultiple,opaque_3c218f_037
rq3g_python_029,dorn_python_000,python,semantic_identifier_masking,identifier,585,594,enumerate,opaque_3c218f_sym015
rq3g_python_029,dorn_python_000,python,identity_fragmentation,identifier,595,599,self,opaque_3c218f_039
rq3g_python_029,dorn_python_000,python,semantic_identifier_masking,identifier,600,606,fields,opaque_3c218f_sym016
rq3g_python_029,dorn_python_000,python,identity_fragmentation,identifier,621,626,count,opaque_3c218f_041
rq3g_python_029,dorn_python_000,python,literal_corruption,integer,629,630,0,31822
rq3g_python_029,dorn_python_000,python,semantic_identifier_masking,identifier,647,653,choice,opaque_3c218f_sym018
rq3g_python_029,dorn_python_000,python,identity_fragmentation,identifier,657,661,self,opaque_3c218f_043
rq3g_python_029,dorn_python_000,python,semantic_identifier_masking,identifier,662,669,choices,opaque_3c218f_sym019
rq3g_python_029,dorn_python_000,python,identity_fragmentation,identifier,690,696,choice,opaque_3c218f_045
rq3g_python_029,dorn_python_000,python,semantic_identifier_masking,identifier,697,709,GetSelection,opaque_3c218f_sym020
rq3g_python_029,dorn_python_000,python,operator_inversion,==,712,714,==,!=
rq3g_python_029,dorn_python_000,python,identity_fragmentation,identifier,715,720,index,opaque_3c218f_047
rq3g_python_029,dorn_python_000,python,semantic_identifier_masking,identifier,742,747,count,opaque_3c218f_sym017
rq3g_python_029,dorn_python_000,python,literal_corruption,integer,751,752,1,31919
rq3g_python_029,dorn_python_000,python,identity_fragmentation,identifier,772,778,choice,opaque_3c218f_049
rq3g_python_029,dorn_python_000,python,semantic_identifier_masking,identifier,779,791,GetSelection,opaque_3c218f_sym020
rq3g_python_029,dorn_python_000,python,operator_inversion,!=,794,796,!=,==
rq3g_python_029,dorn_python_000,python,literal_corruption,integer,797,798,0,32016
rq3g_python_029,dorn_python_000,python,identity_fragmentation,identifier,820,832,countNotNone,opaque_3c218f_051
rq3g_python_029,dorn_python_000,python,literal_corruption,integer,836,837,1,32113
rq3g_python_029,dorn_python_000,python,semantic_identifier_masking,identifier,853,858,count,opaque_3c218f_sym017
rq3g_python_029,dorn_python_000,python,operator_inversion,>,859,860,>,<=
rq3g_python_029,dorn_python_000,python,literal_corruption,integer,861,862,1,32210
rq3g_python_029,dorn_python_000,python,operator_inversion,and,863,866,and,or
rq3g_python_029,dorn_python_000,python,identity_fragmentation,identifier,871,882,canMultiple,opaque_3c218f_053
rq3g_python_029,dorn_python_000,python,semantic_identifier_masking,identifier,900,911,wrongFields,opaque_3c218f_sym012
rq3g_python_029,dorn_python_000,python,identity_fragmentation,identifier,912,918,append,opaque_3c218f_055
rq3g_python_029,dorn_python_000,python,semantic_identifier_masking,identifier,919,928,fieldName,opaque_3c218f_sym007
rq3g_python_029,dorn_python_000,python,identity_fragmentation,identifier,942,954,countNotNone,opaque_3c218f_057
rq3g_python_029,dorn_python_000,python,operator_inversion,==,955,957,==,!=
rq3g_python_029,dorn_python_000,python,literal_corruption,integer,958,959,0,32307
rq3g_python_029,dorn_python_000,python,semantic_identifier_masking,identifier,987,988,_,opaque_3c218f_sym022
rq3g_python_029,dorn_python_000,python,literal_corruption,string,989,1008,'No field mapping.',"""opaque_011"""
rq3g_python_029,dorn_python_000,python,identity_fragmentation,identifier,1022,1025,len,opaque_3c218f_059
rq3g_python_029,dorn_python_000,python,semantic_identifier_masking,identifier,1026,1037,wrongFields,opaque_3c218f_sym012
rq3g_python_029,dorn_python_000,python,operator_inversion,==,1039,1041,==,!=
rq3g_python_029,dorn_python_000,python,literal_corruption,integer,1042,1043,1,32501
rq3g_python_029,dorn_python_000,python,identity_fragmentation,identifier,1071,1072,_,opaque_3c218f_061
rq3g_python_029,dorn_python_000,python,literal_corruption,string,1073,1123,"'The ""%s"" field cannot be selected several times.'","""opaque_013"""
rq3g_python_029,dorn_python_000,python,operator_inversion,%,1125,1126,%,+
rq3g_python_029,dorn_python_000,python,semantic_identifier_masking,identifier,1127,1138,wrongFields,opaque_3c218f_sym012
rq3g_python_029,dorn_python_000,python,literal_corruption,integer,1139,1140,0,32695
rq3g_python_030,dorn_python_004,python,semantic_identifier_masking,identifier,7,16,constants,opaque_a4a792_sym000
rq3g_python_030,dorn_python_004,python,identity_fragmentation,identifier,18,21,sys,opaque_a4a792_001
rq3g_python_030,dorn_python_004,python,semantic_identifier_masking,identifier,27,36,constants,opaque_a4a792_sym000
rq3g_python_030,dorn_python_004,python,identity_fragmentation,identifier,44,50,eStart,opaque_a4a792_003
rq3g_python_030,dorn_python_004,python,semantic_identifier_masking,identifier,52,58,eError,opaque_a4a792_sym003
