model_key,model,concurrency_group,pair_id,language,difficulty,abs_z_diff,human_delta,valid,correct,model_sign,ab_correct,ba_correct,margin_ab,margin_ba,content_margin,position_margin,debiased_correct,content_tie,ab_first_choice,ba_first_choice,snippet_i,snippet_j,snippet_i_key,snippet_j_key,abs_c,abs_b,decile
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0176,java,easy,1.95886894535122,1.95886894535122,False,False,,True,False,6.5,6.0,0.25,6.25,True,False,True,True,rq0_0027,rq0_0308,java::rq0_0027,java::rq0_0308,0.25,6.25,1
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0177,java,easy,1.679945241077842,-1.679945241077842,False,False,,False,True,2.25,5.5,-1.625,3.875,True,False,True,True,rq0_0028,rq0_0178,java::rq0_0028,java::rq0_0178,1.625,3.875,2
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0178,java,easy,1.703141820049091,-1.703141820049091,True,True,-1.0,True,True,-10.0,6.25,-8.125,-1.875,True,False,False,True,rq0_0028,rq0_0184,java::rq0_0028,java::rq0_0184,8.125,1.875,8
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0179,java,easy,1.1420660954982946,-1.1420660954982946,True,True,-1.0,True,True,-7.25,8.75,-8.0,0.75,True,False,False,True,rq0_0028,rq0_0270,java::rq0_0028,java::rq0_0270,8.0,0.75,8
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0180,java,easy,1.868094263633394,-1.868094263633394,True,True,-1.0,True,True,-9.25,9.5,-9.375,0.125,True,False,False,True,rq0_0028,rq0_0280,java::rq0_0028,java::rq0_0280,9.375,0.125,10
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0181,java,easy,1.5406844054225295,1.5406844054225295,True,False,-1.0,False,False,-4.5,5.25,-4.875,0.375,False,False,False,True,rq0_0029,rq0_0076,java::rq0_0029,java::rq0_0076,4.875,0.375,4
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0182,java,easy,1.1256017162956349,-1.1256017162956349,True,False,1.0,False,False,8.25,-6.25,7.25,1.0,False,False,True,False,rq0_0029,rq0_0161,java::rq0_0029,java::rq0_0161,7.25,1.0,7
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0183,java,easy,1.2420871213448608,1.2420871213448608,True,True,1.0,True,True,8.0,-9.25,8.625,-0.625,True,False,True,False,rq0_0029,rq0_0292,java::rq0_0029,java::rq0_0292,8.625,0.625,9
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0184,java,easy,1.245014863889378,1.245014863889378,False,False,,False,True,-1.0,-3.5,1.25,-2.25,True,False,False,False,rq0_0030,rq0_0156,java::rq0_0030,java::rq0_0156,1.25,2.25,1
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0185,java,easy,1.1097671423712536,1.1097671423712536,True,True,1.0,True,True,6.0,-6.25,6.125,-0.125,True,False,True,False,rq0_0030,rq0_0159,java::rq0_0030,java::rq0_0159,6.125,0.125,5
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0186,java,easy,2.7696032839860014,2.7696032839860014,True,True,1.0,True,True,2.0,-9.25,5.625,-3.625,True,False,True,False,rq0_0030,rq0_0225,java::rq0_0030,java::rq0_0225,5.625,3.625,5
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0187,java,easy,2.9511103260197764,2.9511103260197764,True,True,1.0,True,True,7.25,-8.75,8.0,-0.75,True,False,True,False,rq0_0030,rq0_0231,java::rq0_0030,java::rq0_0231,8.0,0.75,8
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0188,java,easy,1.136039905682027,1.136039905682027,True,True,1.0,True,True,5.75,-9.75,7.75,-2.0,True,False,True,False,rq0_0030,rq0_0257,java::rq0_0030,java::rq0_0257,7.75,2.0,7
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0189,java,easy,1.6641749259899763,1.6641749259899763,True,False,-1.0,False,False,-4.75,7.0,-5.875,1.125,False,False,False,True,rq0_0031,rq0_0119,java::rq0_0031,java::rq0_0119,5.875,1.125,5
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0190,java,easy,2.2855672986295468,2.2855672986295468,True,True,1.0,True,True,8.25,-7.25,7.75,0.5,True,False,True,False,rq0_0032,rq0_0101,java::rq0_0032,java::rq0_0101,7.75,0.5,7
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0191,java,easy,1.533027953219533,1.533027953219533,False,False,,True,False,5.0,3.75,0.625,4.375,True,False,True,True,rq0_0032,rq0_0109,java::rq0_0032,java::rq0_0109,0.625,4.375,1
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0192,java,easy,1.5953781870541135,1.5953781870541135,True,True,1.0,True,True,8.25,-10.25,9.25,-1.0,True,False,True,False,rq0_0032,rq0_0134,java::rq0_0032,java::rq0_0134,9.25,1.0,10
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0193,java,easy,1.3684451054108209,1.3684451054108209,True,True,1.0,True,True,7.25,-7.75,7.5,-0.25,True,False,True,False,rq0_0032,rq0_0176,java::rq0_0032,java::rq0_0176,7.5,0.25,7
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0194,java,easy,3.003217361436698,3.003217361436698,True,True,1.0,True,True,8.0,-8.75,8.375,-0.375,True,False,True,False,rq0_0032,rq0_0183,java::rq0_0032,java::rq0_0183,8.375,0.375,8
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0195,java,easy,1.3335635474028638,1.3335635474028638,True,True,1.0,True,True,6.5,-9.75,8.125,-1.625,True,False,True,False,rq0_0032,rq0_0259,java::rq0_0032,java::rq0_0259,8.125,1.625,8
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0196,java,easy,2.059591715537964,2.0595917155379637,True,True,1.0,True,True,9.5,-10.0,9.75,-0.25,True,False,True,False,rq0_0032,rq0_0301,java::rq0_0032,java::rq0_0301,9.75,0.25,10
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0197,java,easy,3.04186408250089,-3.04186408250089,True,True,-1.0,True,True,-10.0,9.0,-9.5,-0.5,True,False,False,True,rq0_0033,rq0_0049,java::rq0_0033,java::rq0_0049,9.5,0.5,10
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0198,java,easy,3.1998829958775623,-3.1998829958775623,True,True,-1.0,True,True,-9.75,9.0,-9.375,-0.375,True,False,False,True,rq0_0033,rq0_0065,java::rq0_0033,java::rq0_0065,9.375,0.375,10
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0199,java,easy,2.1595918161478207,-2.1595918161478207,True,True,-1.0,True,True,-8.75,8.5,-8.625,-0.125,True,False,False,True,rq0_0033,rq0_0066,java::rq0_0033,java::rq0_0066,8.625,0.125,9
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0200,java,easy,2.870676926342833,-2.870676926342833,True,True,-1.0,True,True,-9.0,9.5,-9.25,0.25,True,False,False,True,rq0_0033,rq0_0072,java::rq0_0033,java::rq0_0072,9.25,0.25,10
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0201,java,easy,1.420045314951644,-1.420045314951644,True,True,-1.0,True,True,-9.25,6.5,-7.875,-1.375,True,False,False,True,rq0_0033,rq0_0130,java::rq0_0033,java::rq0_0130,7.875,1.375,8
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0202,java,easy,2.6383101085604217,-2.6383101085604217,True,True,-1.0,True,True,-5.75,6.75,-6.25,0.5,True,False,False,True,rq0_0033,rq0_0140,java::rq0_0033,java::rq0_0140,6.25,0.5,6
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0203,java,easy,2.0294305680320703,-2.0294305680320703,True,True,-1.0,True,True,-8.0,8.5,-8.25,0.25,True,False,False,True,rq0_0033,rq0_0169,java::rq0_0033,java::rq0_0169,8.25,0.25,8
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0204,java,easy,1.0674475476080345,-1.0674475476080345,True,True,-1.0,True,True,-8.5,9.5,-9.0,0.5,True,False,False,True,rq0_0033,rq0_0171,java::rq0_0033,java::rq0_0171,9.0,0.5,9
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0205,java,easy,2.2115421176964887,-2.2115421176964887,True,True,-1.0,True,True,-7.5,3.5,-5.5,-2.0,True,False,False,True,rq0_0033,rq0_0210,java::rq0_0033,java::rq0_0210,5.5,2.0,5
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0206,java,easy,1.1224998654938392,-1.1224998654938392,False,False,,True,False,-5.5,-7.5,1.0,-6.5,False,False,False,False,rq0_0033,rq0_0232,java::rq0_0033,java::rq0_0232,1.0,6.5,1
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0207,java,easy,3.482091411932913,-3.482091411932913,True,True,-1.0,True,True,-8.5,5.0,-6.75,-1.75,True,False,False,True,rq0_0033,rq0_0244,java::rq0_0033,java::rq0_0244,6.75,1.75,6
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0208,java,easy,2.393049159730264,-2.393049159730264,False,False,,True,False,-7.25,-6.75,-0.25,-7.0,True,False,False,False,rq0_0033,rq0_0257,java::rq0_0033,java::rq0_0257,0.25,7.0,1
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0209,java,easy,2.393049159730264,-2.393049159730264,True,True,-1.0,True,True,-5.0,5.0,-5.0,0.0,True,False,False,True,rq0_0033,rq0_0272,java::rq0_0033,java::rq0_0272,5.0,0.0,4
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0210,java,easy,2.120087087803652,-2.120087087803652,True,True,-1.0,True,True,-5.0,3.75,-4.375,-0.625,True,False,False,True,rq0_0034,rq0_0045,java::rq0_0034,java::rq0_0045,4.375,0.625,4
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0211,java,easy,2.212264787273376,-2.212264787273376,True,True,-1.0,True,True,-7.25,6.25,-6.75,-0.5,True,False,False,True,rq0_0034,rq0_0046,java::rq0_0034,java::rq0_0046,6.75,0.5,6
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0212,java,easy,1.8303857466130904,-1.8303857466130904,True,True,-1.0,True,True,-8.0,8.0,-8.0,0.0,True,False,False,True,rq0_0034,rq0_0069,java::rq0_0034,java::rq0_0069,8.0,0.0,8
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0213,java,easy,1.0929641508552992,-1.0929641508552992,True,True,-1.0,True,True,-7.25,7.0,-7.125,-0.125,True,False,False,True,rq0_0034,rq0_0086,java::rq0_0034,java::rq0_0086,7.125,0.125,7
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0214,java,easy,1.1003471563323677,-1.1003471563323677,True,True,-1.0,True,True,-4.0,8.5,-6.25,2.25,True,False,False,True,rq0_0034,rq0_0167,java::rq0_0034,java::rq0_0167,6.25,2.25,6
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0215,java,easy,2.225666649316065,-2.225666649316065,True,True,-1.0,True,True,-6.25,3.5,-4.875,-1.375,True,False,False,True,rq0_0034,rq0_0168,java::rq0_0034,java::rq0_0168,4.875,1.375,4
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0216,java,easy,2.0816345050412943,-2.0816345050412943,False,False,,False,True,3.25,5.0,-0.875,4.125,True,False,True,True,rq0_0034,rq0_0220,java::rq0_0034,java::rq0_0220,0.875,4.125,1
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0217,java,easy,1.718620420973744,-1.718620420973744,True,False,1.0,False,False,6.0,-7.5,6.75,-0.75,False,False,True,False,rq0_0034,rq0_0226,java::rq0_0034,java::rq0_0226,6.75,0.75,6
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0218,java,easy,2.8076626731763943,-2.8076626731763943,False,False,,False,True,6.25,6.25,0.0,6.25,False,True,True,True,rq0_0034,rq0_0266,java::rq0_0034,java::rq0_0266,0.0,6.25,1
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0219,java,easy,2.0816345050412943,-2.0816345050412943,False,False,,False,True,1.0,6.0,-2.5,3.5,True,False,True,True,rq0_0034,rq0_0296,java::rq0_0034,java::rq0_0296,2.5,3.5,2
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0220,java,easy,1.777712775487534,-1.777712775487534,True,True,-1.0,True,True,-8.5,9.0,-8.75,0.25,True,False,False,True,rq0_0035,rq0_0069,java::rq0_0035,java::rq0_0069,8.75,0.25,9
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0221,java,easy,1.2509830642319693,-1.2509830642319693,True,True,-1.0,True,True,-7.75,7.0,-7.375,-0.375,True,False,False,True,rq0_0035,rq0_0090,java::rq0_0035,java::rq0_0090,7.375,0.375,7
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0222,java,easy,1.962068174426982,-1.962068174426982,True,True,-1.0,True,True,-9.0,8.75,-8.875,-0.125,True,False,False,True,rq0_0035,rq0_0094,java::rq0_0035,java::rq0_0094,8.875,0.125,9
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0223,java,easy,2.218565867150933,-2.218565867150933,False,False,,False,True,4.25,7.25,-1.5,5.75,True,False,True,True,rq0_0035,rq0_0161,java::rq0_0035,java::rq0_0161,1.5,5.75,2
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0224,java,easy,1.4844404078144122,-1.4844404078144122,True,True,-1.0,True,True,-4.5,7.0,-5.75,1.25,True,False,False,True,rq0_0035,rq0_0240,java::rq0_0035,java::rq0_0240,5.75,1.25,5
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0225,java,easy,1.0929641508552987,1.0929641508552987,True,True,1.0,True,True,3.75,-6.5,5.125,-1.375,True,False,True,False,rq0_0036,rq0_0089,java::rq0_0036,java::rq0_0089,5.125,1.375,4
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0226,java,easy,2.2452790634466737,-2.2452790634466737,False,False,,False,True,3.25,7.5,-2.125,5.375,True,False,True,True,rq0_0036,rq0_0185,java::rq0_0036,java::rq0_0185,2.125,5.375,2
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0227,java,easy,2.1069188450222622,-2.1069188450222622,True,True,-1.0,True,True,-9.25,7.75,-8.5,-0.75,True,False,False,True,rq0_0037,rq0_0087,java::rq0_0037,java::rq0_0087,8.5,0.75,9
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0228,java,easy,1.354920169113053,-1.354920169113053,False,False,,False,True,2.0,2.75,-0.375,2.375,True,False,True,True,rq0_0037,rq0_0105,java::rq0_0037,java::rq0_0105,0.375,2.375,1
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0229,java,easy,1.4100541231904478,-1.4100541231904478,True,False,1.0,False,False,6.5,-7.75,7.125,-0.625,False,False,True,False,rq0_0037,rq0_0236,java::rq0_0037,java::rq0_0236,7.125,0.625,7
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0230,java,easy,2.136082291325548,-2.136082291325548,False,False,,False,True,7.5,7.5,0.0,7.5,False,True,True,True,rq0_0037,rq0_0266,java::rq0_0037,java::rq0_0266,0.0,7.5,1
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0231,java,easy,1.3826654920458603,-1.3826654920458603,True,True,-1.0,True,True,-5.75,2.25,-4.0,-1.75,True,False,False,True,rq0_0038,rq0_0059,java::rq0_0038,java::rq0_0059,4.0,1.75,4
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0232,java,easy,1.495589842138394,-1.495589842138394,False,False,,False,True,1.0,5.25,-2.125,3.125,True,False,True,True,rq0_0038,rq0_0178,java::rq0_0038,java::rq0_0178,2.125,3.125,2
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0233,java,easy,2.0345871789444474,-2.0345871789444474,True,True,-1.0,True,True,-6.75,4.25,-5.5,-1.25,True,False,False,True,rq0_0038,rq0_0185,java::rq0_0038,java::rq0_0185,5.5,1.25,5
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0234,java,easy,1.1392177385926217,-1.1392177385926217,True,True,-1.0,True,True,-2.0,6.5,-4.25,2.25,True,False,False,True,rq0_0038,rq0_0226,java::rq0_0038,java::rq0_0226,4.25,2.25,4
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0235,java,easy,1.3207247806263958,-1.3207247806263958,True,True,-1.0,True,True,-7.75,5.5,-6.625,-1.125,True,False,False,True,rq0_0038,rq0_0230,java::rq0_0038,java::rq0_0230,6.625,1.125,6
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0236,java,easy,1.5351726148441365,-1.5351726148441365,True,True,-1.0,True,True,-1.25,8.5,-4.875,3.625,True,False,False,True,rq0_0039,rq0_0109,java::rq0_0039,java::rq0_0109,4.875,3.625,4
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0237,java,easy,2.104459528991316,-2.104459528991316,False,False,,False,True,5.0,8.0,-1.5,6.5,True,False,True,True,rq0_0039,rq0_0117,java::rq0_0039,java::rq0_0117,1.5,6.5,2
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0238,java,easy,1.9161440626945807,-1.9161440626945807,False,False,,False,True,6.75,8.5,-0.875,7.625,True,False,True,True,rq0_0039,rq0_0199,java::rq0_0039,java::rq0_0199,0.875,7.625,1
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0239,java,easy,1.1901158945594814,-1.1901158945594814,False,False,,False,True,8.75,8.5,0.125,8.625,False,False,True,True,rq0_0039,rq0_0237,java::rq0_0039,java::rq0_0237,0.125,8.625,1
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0240,java,easy,1.7346370206608055,-1.7346370206608055,False,False,,False,True,1.5,11.0,-4.75,6.25,True,False,True,True,rq0_0039,rq0_0270,java::rq0_0039,java::rq0_0270,4.75,6.25,4
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0241,java,easy,1.2114783358878003,-1.2114783358878003,True,False,1.0,False,False,4.5,-4.0,4.25,0.25,False,False,True,False,rq0_0040,rq0_0043,java::rq0_0040,java::rq0_0043,4.25,0.25,4
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0242,java,easy,1.7832944507314086,-1.7832944507314086,True,True,-1.0,True,True,-2.75,8.75,-5.75,3.0,True,False,False,True,rq0_0041,rq0_0128,java::rq0_0041,java::rq0_0128,5.75,3.0,5
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0243,java,easy,1.6659028176148722,1.6659028176148722,True,False,-1.0,False,False,-6.25,9.25,-7.75,1.5,False,False,False,True,rq0_0041,rq0_0149,java::rq0_0041,java::rq0_0149,7.75,1.5,7
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0244,java,easy,1.3184137237452809,1.3184137237452809,True,False,-1.0,False,False,-8.5,2.0,-5.25,-3.25,False,False,False,True,rq0_0041,rq0_0153,java::rq0_0041,java::rq0_0153,5.25,3.25,5
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0245,java,easy,1.2826862312501952,-1.2826862312501952,True,False,1.0,False,False,8.75,-4.0,6.375,2.375,False,False,True,False,rq0_0041,rq0_0173,java::rq0_0041,java::rq0_0173,6.375,2.375,6
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0246,java,easy,1.6225208228513706,-1.6225208228513706,True,True,-1.0,True,True,-9.75,7.75,-8.75,-1.0,True,False,False,True,rq0_0041,rq0_0246,java::rq0_0041,java::rq0_0246,8.75,1.0,9
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0247,java,easy,1.8040278648851449,-1.8040278648851449,True,True,-1.0,True,True,-9.25,7.5,-8.375,-0.875,True,False,False,True,rq0_0041,rq0_0287,java::rq0_0041,java::rq0_0287,8.375,0.875,8
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0248,java,easy,1.0779996967500447,-1.0779996967500447,True,False,1.0,False,False,3.25,-7.25,5.25,-2.0,False,False,True,False,rq0_0041,rq0_0290,java::rq0_0041,java::rq0_0290,5.25,2.0,5
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0249,java,easy,1.1000848076552538,1.1000848076552538,True,True,1.0,True,True,5.75,-5.5,5.625,0.125,True,False,True,False,rq0_0041,rq0_0312,java::rq0_0041,java::rq0_0312,5.625,0.125,5
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0250,java,easy,2.146423573366431,2.146423573366431,True,True,1.0,True,True,8.5,-9.25,8.875,-0.375,True,False,True,False,rq0_0042,rq0_0075,java::rq0_0042,java::rq0_0075,8.875,0.375,9
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0251,java,easy,2.738994498528942,2.738994498528942,True,True,1.0,True,True,7.75,-9.75,8.75,-1.0,True,False,True,False,rq0_0042,rq0_0091,java::rq0_0042,java::rq0_0091,8.75,1.0,9
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0252,java,easy,1.460586747900669,1.460586747900669,True,True,1.0,True,True,8.0,-2.75,5.375,2.625,True,False,True,False,rq0_0042,rq0_0123,java::rq0_0042,java::rq0_0123,5.375,2.625,5
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0253,java,easy,1.8623493252425705,1.8623493252425705,True,True,1.0,True,True,7.5,-9.75,8.625,-1.125,True,False,True,False,rq0_0042,rq0_0179,java::rq0_0042,java::rq0_0179,8.625,1.125,9
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0254,java,easy,1.080518577650798,1.080518577650798,True,True,1.0,True,True,8.25,-9.25,8.75,-0.5,True,False,True,False,rq0_0042,rq0_0197,java::rq0_0042,java::rq0_0197,8.75,0.5,9
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0255,java,easy,1.1325358903406395,1.1325358903406395,True,True,1.0,True,True,7.0,-4.5,5.75,1.25,True,False,True,False,rq0_0043,rq0_0100,java::rq0_0043,java::rq0_0100,5.75,1.25,5
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0256,java,easy,1.0748218638394502,1.0748218638394502,False,False,,True,False,7.75,0.75,3.5,4.25,True,False,True,True,rq0_0043,rq0_0191,java::rq0_0043,java::rq0_0191,3.5,4.25,3
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0257,java,easy,1.0748218638394502,1.0748218638394502,True,True,1.0,True,True,9.0,-7.75,8.375,0.625,True,False,True,False,rq0_0043,rq0_0237,java::rq0_0043,java::rq0_0237,8.375,0.625,8
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0258,java,easy,1.2563289058732252,1.2563289058732252,True,True,1.0,True,True,8.0,-8.75,8.375,-0.375,True,False,True,False,rq0_0043,rq0_0245,java::rq0_0043,java::rq0_0245,8.375,0.375,8
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0259,java,easy,1.0748218638394502,1.0748218638394502,True,True,1.0,True,True,7.25,-10.0,8.625,-1.375,True,False,True,False,rq0_0043,rq0_0262,java::rq0_0043,java::rq0_0262,8.625,1.375,9
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0260,java,easy,2.1638641160421006,2.1638641160421006,True,True,1.0,True,True,5.25,-8.25,6.75,-1.5,True,False,True,False,rq0_0043,rq0_0276,java::rq0_0043,java::rq0_0276,6.75,1.5,6
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0261,java,easy,1.9823570740083247,1.9823570740083247,True,True,1.0,True,True,2.0,-6.75,4.375,-2.375,True,False,True,False,rq0_0043,rq0_0285,java::rq0_0043,java::rq0_0285,4.375,2.375,4
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0262,java,easy,1.06059591253593,1.06059591253593,True,False,-1.0,False,False,-3.25,6.25,-4.75,1.5,False,False,False,True,rq0_0044,rq0_0132,java::rq0_0044,java::rq0_0132,4.75,1.5,4
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0263,java,easy,2.027909388333928,2.027909388333928,True,True,1.0,True,True,7.5,-10.0,8.75,-1.25,True,False,True,False,rq0_0045,rq0_0064,java::rq0_0045,java::rq0_0064,8.75,1.25,9
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0264,java,easy,1.593547329815176,1.593547329815176,True,True,1.0,True,True,1.25,-9.0,5.125,-3.875,True,False,True,False,rq0_0045,rq0_0112,java::rq0_0045,java::rq0_0112,5.125,3.875,4
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0265,java,easy,1.8535230031001075,1.8535230031001075,True,True,1.0,True,True,7.0,-9.25,8.125,-1.125,True,False,True,False,rq0_0045,rq0_0298,java::rq0_0045,java::rq0_0298,8.125,1.125,8
gemma,google/gemma-3-12b-it,pair2_gemma_ministral,rq1_0266,java,easy,2.870676926342832,2.870676926342832,True,True,1.0,True,True,6.75,-8.0,7.375,-0.625,True,False,True,False,rq0_0046,rq0_0098,java::rq0_0046,java::rq0_0098,7.375,0.625,7
