model,model_revision,language,base_id,rq0_id,score_stratum,contrast_type,variant_i,variant_j,preference_target_variant,contrast_id,ab_choice,ba_choice,strict_valid,target_selected,parse_failure,margin_ab,margin_ba,content_signal_c,position_bias_b,target_content_signal,debiased_target_selected,debiased_tie
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_042,rq0_0237,mid,visual_only_gold,golden,ugly_gold,golden,rq3g_java_042__c1,ugly_gold,golden,False,False,False,-0.25,-2.25,1.0,-1.25,1.0,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_042,rq0_0237,mid,semantic_and_visual_aligned,golden,beautiful_trash,golden,rq3g_java_042__c2,golden,golden,True,True,False,2.5,-4.25,3.375,-0.875,3.375,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_042,rq0_0237,mid,semantic_and_visual_aligned,golden,ugly_trash,golden,rq3g_java_042__c3,golden,golden,True,True,False,2.875,-4.0,3.4375,-0.5625,3.4375,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_042,rq0_0237,mid,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,rq3g_java_042__c4,ugly_gold,ugly_gold,True,True,False,2.375,-4.0,3.1875,-0.8125,3.1875,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_042,rq0_0237,mid,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,rq3g_java_042__c5,ugly_gold,ugly_gold,True,True,False,1.875,-3.875,2.875,-1.0,2.875,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_042,rq0_0237,mid,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,rq3g_java_042__c6,ugly_trash,beautiful_trash,False,False,False,-0.25,-1.125,0.4375,-0.6875,0.4375,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_043,rq0_0262,mid,visual_only_gold,golden,ugly_gold,golden,rq3g_java_043__c1,ugly_gold,golden,False,False,False,-0.25,-0.5,0.125,-0.375,0.125,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_043,rq0_0262,mid,semantic_and_visual_aligned,golden,beautiful_trash,golden,rq3g_java_043__c2,golden,golden,True,True,False,3.375,-4.875,4.125,-0.75,4.125,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_043,rq0_0262,mid,semantic_and_visual_aligned,golden,ugly_trash,golden,rq3g_java_043__c3,golden,golden,True,True,False,3.5,-4.125,3.8125,-0.3125,3.8125,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_043,rq0_0262,mid,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,rq3g_java_043__c4,ugly_gold,ugly_gold,True,True,False,3.125,-4.375,3.75,-0.625,3.75,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_043,rq0_0262,mid,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,rq3g_java_043__c5,ugly_gold,ugly_gold,True,True,False,2.625,-4.125,3.375,-0.75,3.375,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_043,rq0_0262,mid,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,rq3g_java_043__c6,ugly_trash,beautiful_trash,False,False,False,-1.125,-1.5,0.1875,-1.3125,0.1875,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_044,rq0_0160,mid,visual_only_gold,golden,ugly_gold,golden,rq3g_java_044__c1,golden,golden,True,True,False,1.125,-0.5,0.8125,0.3125,0.8125,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_044,rq0_0160,mid,semantic_and_visual_aligned,golden,beautiful_trash,golden,rq3g_java_044__c2,golden,golden,True,True,False,4.125,-3.0,3.5625,0.5625,3.5625,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_044,rq0_0160,mid,semantic_and_visual_aligned,golden,ugly_trash,golden,rq3g_java_044__c3,golden,golden,True,True,False,4.875,-3.5,4.1875,0.6875,4.1875,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_044,rq0_0160,mid,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,rq3g_java_044__c4,ugly_gold,ugly_gold,True,True,False,3.125,-3.25,3.1875,-0.0625,3.1875,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_044,rq0_0160,mid,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,rq3g_java_044__c5,ugly_gold,ugly_gold,True,True,False,3.5,-2.625,3.0625,0.4375,3.0625,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_044,rq0_0160,mid,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,rq3g_java_044__c6,ugly_trash,beautiful_trash,False,False,False,-0.125,-1.5,0.6875,-0.8125,0.6875,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_045,rq0_0169,mid,visual_only_gold,golden,ugly_gold,golden,rq3g_java_045__c1,golden,golden,True,True,False,0.125,-2.125,1.125,-1.0,1.125,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_045,rq0_0169,mid,semantic_and_visual_aligned,golden,beautiful_trash,golden,rq3g_java_045__c2,golden,golden,True,True,False,3.625,-4.25,3.9375,-0.3125,3.9375,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_045,rq0_0169,mid,semantic_and_visual_aligned,golden,ugly_trash,golden,rq3g_java_045__c3,golden,golden,True,True,False,3.625,-4.5,4.0625,-0.4375,4.0625,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_045,rq0_0169,mid,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,rq3g_java_045__c4,ugly_gold,ugly_gold,True,True,False,2.25,-3.5,2.875,-0.625,2.875,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_045,rq0_0169,mid,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,rq3g_java_045__c5,ugly_gold,ugly_gold,True,True,False,2.125,-4.0,3.0625,-0.9375,3.0625,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_045,rq0_0169,mid,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,rq3g_java_045__c6,ugly_trash,beautiful_trash,False,False,False,-1.125,-1.5,0.1875,-1.3125,0.1875,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_046,rq0_0229,mid,visual_only_gold,golden,ugly_gold,golden,rq3g_java_046__c1,golden,golden,True,True,False,0.5,-1.625,1.0625,-0.5625,1.0625,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_046,rq0_0229,mid,semantic_and_visual_aligned,golden,beautiful_trash,golden,rq3g_java_046__c2,golden,golden,True,True,False,4.0,-4.875,4.4375,-0.4375,4.4375,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_046,rq0_0229,mid,semantic_and_visual_aligned,golden,ugly_trash,golden,rq3g_java_046__c3,golden,golden,True,True,False,3.625,-4.625,4.125,-0.5,4.125,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_046,rq0_0229,mid,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,rq3g_java_046__c4,ugly_gold,ugly_gold,True,True,False,3.375,-4.75,4.0625,-0.6875,4.0625,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_046,rq0_0229,mid,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,rq3g_java_046__c5,ugly_gold,ugly_gold,True,True,False,3.25,-4.125,3.6875,-0.4375,3.6875,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_046,rq0_0229,mid,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,rq3g_java_046__c6,ugly_trash,beautiful_trash,False,False,False,-0.875,-2.25,0.6875,-1.5625,0.6875,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_047,rq0_0041,mid,visual_only_gold,golden,ugly_gold,golden,rq3g_java_047__c1,golden,golden,True,True,False,0.5,-0.5,0.5,0.0,0.5,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_047,rq0_0041,mid,semantic_and_visual_aligned,golden,beautiful_trash,golden,rq3g_java_047__c2,golden,golden,True,True,False,4.125,-4.0,4.0625,0.0625,4.0625,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_047,rq0_0041,mid,semantic_and_visual_aligned,golden,ugly_trash,golden,rq3g_java_047__c3,golden,golden,True,True,False,3.875,-4.25,4.0625,-0.1875,4.0625,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_047,rq0_0041,mid,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,rq3g_java_047__c4,ugly_gold,ugly_gold,True,True,False,2.875,-4.0,3.4375,-0.5625,3.4375,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_047,rq0_0041,mid,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,rq3g_java_047__c5,ugly_gold,ugly_gold,True,True,False,3.375,-3.875,3.625,-0.25,3.625,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_047,rq0_0041,mid,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,rq3g_java_047__c6,ugly_trash,beautiful_trash,False,False,False,-0.5,-1.875,0.6875,-1.1875,0.6875,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_048,rq0_0009,mid,visual_only_gold,golden,ugly_gold,golden,rq3g_java_048__c1,golden,golden,True,True,False,1.375,-0.75,1.0625,0.3125,1.0625,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_048,rq0_0009,mid,semantic_and_visual_aligned,golden,beautiful_trash,golden,rq3g_java_048__c2,golden,golden,True,True,False,3.25,-3.75,3.5,-0.25,3.5,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_048,rq0_0009,mid,semantic_and_visual_aligned,golden,ugly_trash,golden,rq3g_java_048__c3,golden,golden,True,True,False,4.0,-4.0,4.0,0.0,4.0,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_048,rq0_0009,mid,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,rq3g_java_048__c4,ugly_gold,ugly_gold,True,True,False,2.875,-3.5,3.1875,-0.3125,3.1875,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_048,rq0_0009,mid,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,rq3g_java_048__c5,ugly_gold,ugly_gold,True,True,False,3.0,-3.625,3.3125,-0.3125,3.3125,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_048,rq0_0009,mid,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,rq3g_java_048__c6,ugly_trash,beautiful_trash,False,False,False,-0.5,-2.125,0.8125,-1.3125,0.8125,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_049,rq0_0090,mid,visual_only_gold,golden,ugly_gold,golden,rq3g_java_049__c1,golden,golden,True,True,False,1.0,-0.625,0.8125,0.1875,0.8125,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_049,rq0_0090,mid,semantic_and_visual_aligned,golden,beautiful_trash,golden,rq3g_java_049__c2,golden,golden,True,True,False,3.375,-4.125,3.75,-0.375,3.75,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_049,rq0_0090,mid,semantic_and_visual_aligned,golden,ugly_trash,golden,rq3g_java_049__c3,golden,golden,True,True,False,4.75,-4.25,4.5,0.25,4.5,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_049,rq0_0090,mid,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,rq3g_java_049__c4,ugly_gold,ugly_gold,True,True,False,2.875,-3.25,3.0625,-0.1875,3.0625,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_049,rq0_0090,mid,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,rq3g_java_049__c5,ugly_gold,ugly_gold,True,True,False,3.5,-3.5,3.5,0.0,3.5,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_049,rq0_0090,mid,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,rq3g_java_049__c6,beautiful_trash,beautiful_trash,True,True,False,0.75,-1.625,1.1875,-0.4375,1.1875,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_050,rq0_0129,mid,visual_only_gold,golden,ugly_gold,golden,rq3g_java_050__c1,ugly_gold,golden,False,False,False,-1.125,-1.0,-0.0625,-1.0625,-0.0625,False,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_050,rq0_0129,mid,semantic_and_visual_aligned,golden,beautiful_trash,golden,rq3g_java_050__c2,golden,golden,True,True,False,2.125,-3.625,2.875,-0.75,2.875,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_050,rq0_0129,mid,semantic_and_visual_aligned,golden,ugly_trash,golden,rq3g_java_050__c3,golden,golden,True,True,False,2.75,-3.75,3.25,-0.5,3.25,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_050,rq0_0129,mid,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,rq3g_java_050__c4,ugly_gold,ugly_gold,True,True,False,1.75,-3.375,2.5625,-0.8125,2.5625,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_050,rq0_0129,mid,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,rq3g_java_050__c5,ugly_gold,ugly_gold,True,True,False,1.625,-3.875,2.75,-1.125,2.75,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_050,rq0_0129,mid,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,rq3g_java_050__c6,ugly_trash,beautiful_trash,False,False,False,-1.625,-1.875,0.125,-1.75,0.125,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_051,rq0_0307,mid,visual_only_gold,golden,ugly_gold,golden,rq3g_java_051__c1,ugly_gold,golden,False,False,False,-0.5,-2.0,0.75,-1.25,0.75,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_051,rq0_0307,mid,semantic_and_visual_aligned,golden,beautiful_trash,golden,rq3g_java_051__c2,golden,golden,True,True,False,3.5,-4.375,3.9375,-0.4375,3.9375,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_051,rq0_0307,mid,semantic_and_visual_aligned,golden,ugly_trash,golden,rq3g_java_051__c3,golden,golden,True,True,False,3.875,-4.875,4.375,-0.5,4.375,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_051,rq0_0307,mid,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,rq3g_java_051__c4,ugly_gold,ugly_gold,True,True,False,3.375,-5.0,4.1875,-0.8125,4.1875,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_051,rq0_0307,mid,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,rq3g_java_051__c5,ugly_gold,ugly_gold,True,True,False,3.5,-4.875,4.1875,-0.6875,4.1875,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_051,rq0_0307,mid,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,rq3g_java_051__c6,ugly_trash,beautiful_trash,False,False,False,-1.25,-2.75,0.75,-2.0,0.75,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_052,rq0_0136,mid,visual_only_gold,golden,ugly_gold,golden,rq3g_java_052__c1,golden,golden,True,True,False,0.625,-1.75,1.1875,-0.5625,1.1875,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_052,rq0_0136,mid,semantic_and_visual_aligned,golden,beautiful_trash,golden,rq3g_java_052__c2,golden,golden,True,True,False,3.625,-3.875,3.75,-0.125,3.75,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_052,rq0_0136,mid,semantic_and_visual_aligned,golden,ugly_trash,golden,rq3g_java_052__c3,golden,golden,True,True,False,4.0,-4.125,4.0625,-0.0625,4.0625,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_052,rq0_0136,mid,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,rq3g_java_052__c4,ugly_gold,ugly_gold,True,True,False,3.0,-3.625,3.3125,-0.3125,3.3125,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_052,rq0_0136,mid,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,rq3g_java_052__c5,ugly_gold,ugly_gold,True,True,False,3.25,-3.75,3.5,-0.25,3.5,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_052,rq0_0136,mid,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,rq3g_java_052__c6,ugly_trash,beautiful_trash,False,False,False,-0.625,-2.125,0.75,-1.375,0.75,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_053,rq0_0060,mid,visual_only_gold,golden,ugly_gold,golden,rq3g_java_053__c1,golden,golden,True,True,False,0.375,-1.0,0.6875,-0.3125,0.6875,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_053,rq0_0060,mid,semantic_and_visual_aligned,golden,beautiful_trash,golden,rq3g_java_053__c2,golden,golden,True,True,False,2.125,-3.25,2.6875,-0.5625,2.6875,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_053,rq0_0060,mid,semantic_and_visual_aligned,golden,ugly_trash,golden,rq3g_java_053__c3,golden,golden,True,True,False,2.75,-2.75,2.75,0.0,2.75,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_053,rq0_0060,mid,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,rq3g_java_053__c4,ugly_gold,ugly_gold,True,True,False,1.625,-3.75,2.6875,-1.0625,2.6875,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_053,rq0_0060,mid,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,rq3g_java_053__c5,ugly_gold,ugly_gold,True,True,False,2.875,-3.625,3.25,-0.375,3.25,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_053,rq0_0060,mid,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,rq3g_java_053__c6,beautiful_trash,beautiful_trash,True,True,False,0.0,-1.875,0.9375,-0.9375,0.9375,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_054,rq0_0176,mid,visual_only_gold,golden,ugly_gold,golden,rq3g_java_054__c1,ugly_gold,golden,False,False,False,-0.375,-1.5,0.5625,-0.9375,0.5625,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_054,rq0_0176,mid,semantic_and_visual_aligned,golden,beautiful_trash,golden,rq3g_java_054__c2,golden,golden,True,True,False,4.0,-4.0,4.0,0.0,4.0,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_054,rq0_0176,mid,semantic_and_visual_aligned,golden,ugly_trash,golden,rq3g_java_054__c3,golden,golden,True,True,False,3.875,-3.625,3.75,0.125,3.75,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_054,rq0_0176,mid,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,rq3g_java_054__c4,ugly_gold,ugly_gold,True,True,False,3.0,-3.875,3.4375,-0.4375,3.4375,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_054,rq0_0176,mid,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,rq3g_java_054__c5,ugly_gold,ugly_gold,True,True,False,3.375,-4.125,3.75,-0.375,3.75,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_054,rq0_0176,mid,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,rq3g_java_054__c6,ugly_trash,beautiful_trash,False,False,False,-0.375,-1.625,0.625,-1.0,0.625,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_055,rq0_0206,mid,visual_only_gold,golden,ugly_gold,golden,rq3g_java_055__c1,ugly_gold,golden,False,False,False,-0.125,-0.25,0.0625,-0.1875,0.0625,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_055,rq0_0206,mid,semantic_and_visual_aligned,golden,beautiful_trash,golden,rq3g_java_055__c2,golden,golden,True,True,False,4.125,-3.875,4.0,0.125,4.0,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_055,rq0_0206,mid,semantic_and_visual_aligned,golden,ugly_trash,golden,rq3g_java_055__c3,golden,golden,True,True,False,4.25,-3.625,3.9375,0.3125,3.9375,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_055,rq0_0206,mid,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,rq3g_java_055__c4,ugly_gold,ugly_gold,True,True,False,4.25,-4.125,4.1875,0.0625,4.1875,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_055,rq0_0206,mid,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,rq3g_java_055__c5,ugly_gold,ugly_gold,True,True,False,4.375,-4.25,4.3125,0.0625,4.3125,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_055,rq0_0206,mid,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,rq3g_java_055__c6,ugly_trash,beautiful_trash,False,False,False,-2.0,-1.625,-0.1875,-1.8125,-0.1875,False,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_056,rq0_0257,mid,visual_only_gold,golden,ugly_gold,golden,rq3g_java_056__c1,golden,golden,True,True,False,1.0,-2.25,1.625,-0.625,1.625,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_056,rq0_0257,mid,semantic_and_visual_aligned,golden,beautiful_trash,golden,rq3g_java_056__c2,golden,golden,True,True,False,3.625,-4.125,3.875,-0.25,3.875,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_056,rq0_0257,mid,semantic_and_visual_aligned,golden,ugly_trash,golden,rq3g_java_056__c3,golden,golden,True,True,False,4.125,-4.0,4.0625,0.0625,4.0625,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,java,rq3g_java_056,rq0_0257,mid,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,rq3g_java_056__c4,ugly_gold,ugly_gold,True,True,False,2.0,-4.375,3.1875,-1.1875,3.1875,True,False
