model_key,model,pair_id,language,difficulty,snippet_i,snippet_j,abs_b,abs_c,valid,correct,content_tie,boundary_abs_c_eq_abs_b,identity_predicted_valid,identity_violation_nonboundary,identity_mismatch_conservative_boundary_included
gemma,google/gemma-3-12b-it,rq1_2824,java,hard,rq0_0155,rq0_0215,3.75,0.75,False,False,False,False,False,False,False
gemma,google/gemma-3-12b-it,rq1_2825,java,hard,rq0_0156,rq0_0165,0.75,6.5,True,False,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2826,java,hard,rq0_0156,rq0_0169,5.0,3.25,False,False,False,False,False,False,False
gemma,google/gemma-3-12b-it,rq1_2827,java,hard,rq0_0156,rq0_0223,3.75,6.75,True,False,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2828,java,hard,rq0_0156,rq0_0229,2.375,7.375,True,True,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2829,java,hard,rq0_0156,rq0_0234,0.375,9.625,True,False,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2830,java,hard,rq0_0156,rq0_0235,2.625,3.875,True,False,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2831,java,hard,rq0_0156,rq0_0253,0.125,9.875,True,True,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2832,java,hard,rq0_0157,rq0_0176,2.5,4.25,True,False,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2833,java,hard,rq0_0157,rq0_0240,2.875,4.375,True,False,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2834,java,hard,rq0_0157,rq0_0255,1.25,3.0,True,False,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2835,java,hard,rq0_0157,rq0_0307,7.125,1.375,False,False,False,False,False,False,False
gemma,google/gemma-3-12b-it,rq1_2836,java,hard,rq0_0158,rq0_0283,1.375,8.875,True,False,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2837,java,hard,rq0_0159,rq0_0172,0.25,5.5,True,False,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2838,java,hard,rq0_0159,rq0_0219,0.5,9.0,True,True,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2839,java,hard,rq0_0159,rq0_0223,0.125,0.125,False,False,False,True,False,False,False
gemma,google/gemma-3-12b-it,rq1_2840,java,hard,rq0_0159,rq0_0271,2.125,4.125,True,False,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2841,java,hard,rq0_0160,rq0_0238,0.5,9.25,True,False,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2842,java,hard,rq0_0160,rq0_0252,0.5,5.25,True,False,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2843,java,hard,rq0_0160,rq0_0301,0.375,9.875,True,True,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2844,java,hard,rq0_0161,rq0_0166,0.625,9.875,True,False,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2845,java,hard,rq0_0162,rq0_0188,5.875,0.875,False,False,False,False,False,False,False
gemma,google/gemma-3-12b-it,rq1_2846,java,hard,rq0_0162,rq0_0309,2.0,2.75,True,True,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2847,java,hard,rq0_0163,rq0_0223,0.875,7.875,True,True,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2848,java,hard,rq0_0163,rq0_0236,3.0,5.0,True,False,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2849,java,hard,rq0_0163,rq0_0307,6.0,0.0,False,False,True,False,False,False,False
gemma,google/gemma-3-12b-it,rq1_2850,java,hard,rq0_0164,rq0_0232,0.125,9.875,True,False,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2851,java,hard,rq0_0165,rq0_0256,0.25,7.75,True,False,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2852,java,hard,rq0_0165,rq0_0262,0.875,9.125,True,True,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2853,java,hard,rq0_0165,rq0_0272,1.0,7.0,True,False,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2854,java,hard,rq0_0165,rq0_0301,0.5,9.75,True,True,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2855,java,hard,rq0_0166,rq0_0168,2.375,0.375,False,False,False,False,False,False,False
gemma,google/gemma-3-12b-it,rq1_2856,java,hard,rq0_0166,rq0_0205,1.375,4.625,True,False,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2857,java,hard,rq0_0166,rq0_0207,0.25,9.5,True,True,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2858,java,hard,rq0_0166,rq0_0227,3.375,4.625,True,False,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2859,java,hard,rq0_0166,rq0_0243,0.5,7.0,True,True,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2860,java,hard,rq0_0166,rq0_0250,0.5,6.5,True,False,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2861,java,hard,rq0_0167,rq0_0239,0.25,9.0,True,False,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2862,java,hard,rq0_0167,rq0_0259,0.625,5.625,True,False,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2863,java,hard,rq0_0167,rq0_0301,1.25,9.5,True,True,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2864,java,hard,rq0_0168,rq0_0185,4.25,0.5,False,False,False,False,False,False,False
gemma,google/gemma-3-12b-it,rq1_2865,java,hard,rq0_0168,rq0_0223,4.625,5.125,True,True,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2866,java,hard,rq0_0168,rq0_0288,0.125,9.875,True,False,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2867,java,hard,rq0_0169,rq0_0175,0.5,8.25,True,False,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2868,java,hard,rq0_0169,rq0_0181,2.0,6.5,True,False,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2869,java,hard,rq0_0169,rq0_0240,3.875,4.375,True,False,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2870,java,hard,rq0_0169,rq0_0259,0.25,6.0,True,False,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2871,java,hard,rq0_0170,rq0_0196,1.75,3.25,True,True,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2872,java,hard,rq0_0170,rq0_0231,0.625,4.125,True,False,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2873,java,hard,rq0_0170,rq0_0232,4.5,1.0,False,False,False,False,False,False,False
gemma,google/gemma-3-12b-it,rq1_2874,java,hard,rq0_0171,rq0_0174,1.125,9.625,True,True,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2875,java,hard,rq0_0171,rq0_0225,0.0,3.25,True,True,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2876,java,hard,rq0_0171,rq0_0231,1.625,6.125,True,True,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2877,java,hard,rq0_0171,rq0_0241,0.0,10.25,True,False,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2878,java,hard,rq0_0171,rq0_0254,0.875,7.125,True,False,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2879,java,hard,rq0_0171,rq0_0274,0.625,8.625,True,False,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2880,java,hard,rq0_0171,rq0_0283,0.375,8.625,True,True,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2881,java,hard,rq0_0171,rq0_0302,0.625,9.125,True,False,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2882,java,hard,rq0_0172,rq0_0245,0.625,9.125,True,True,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2883,java,hard,rq0_0172,rq0_0256,0.375,6.625,True,False,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2884,java,hard,rq0_0173,rq0_0177,0.75,7.25,True,False,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2885,java,hard,rq0_0173,rq0_0178,0.375,9.125,True,False,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2886,java,hard,rq0_0174,rq0_0195,1.25,9.5,True,True,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2887,java,hard,rq0_0174,rq0_0263,1.75,7.25,True,False,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2888,java,hard,rq0_0175,rq0_0180,5.875,0.375,False,False,False,False,False,False,False
gemma,google/gemma-3-12b-it,rq1_2889,java,hard,rq0_0175,rq0_0200,1.0,9.5,True,False,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2890,java,hard,rq0_0175,rq0_0229,0.375,6.375,True,False,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2891,java,hard,rq0_0175,rq0_0300,2.875,6.125,True,False,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2892,java,hard,rq0_0177,rq0_0205,5.125,4.875,False,False,False,False,False,False,False
gemma,google/gemma-3-12b-it,rq1_2893,java,hard,rq0_0177,rq0_0235,1.375,6.375,True,False,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2894,java,hard,rq0_0177,rq0_0250,4.625,0.875,False,False,False,False,False,False,False
gemma,google/gemma-3-12b-it,rq1_2895,java,hard,rq0_0177,rq0_0289,2.75,1.0,False,False,False,False,False,False,False
gemma,google/gemma-3-12b-it,rq1_2896,java,hard,rq0_0179,rq0_0190,3.875,1.875,False,False,False,False,False,False,False
gemma,google/gemma-3-12b-it,rq1_2897,java,hard,rq0_0179,rq0_0196,6.375,0.875,False,False,False,False,False,False,False
gemma,google/gemma-3-12b-it,rq1_2898,java,hard,rq0_0179,rq0_0213,5.0,3.25,False,False,False,False,False,False,False
gemma,google/gemma-3-12b-it,rq1_2899,java,hard,rq0_0179,rq0_0237,7.25,0.25,False,False,False,False,False,False,False
gemma,google/gemma-3-12b-it,rq1_2900,java,hard,rq0_0179,rq0_0263,2.375,4.125,True,True,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2901,java,hard,rq0_0180,rq0_0181,4.5,3.25,False,False,False,False,False,False,False
gemma,google/gemma-3-12b-it,rq1_2902,java,hard,rq0_0180,rq0_0285,1.125,8.625,True,True,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2903,java,hard,rq0_0180,rq0_0312,1.0,10.25,True,True,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2904,java,hard,rq0_0181,rq0_0258,1.0,9.0,True,False,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2905,java,hard,rq0_0181,rq0_0274,0.625,8.625,True,True,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2906,java,hard,rq0_0183,rq0_0232,3.875,5.375,True,False,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2907,java,hard,rq0_0184,rq0_0204,1.375,7.875,True,True,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2908,java,hard,rq0_0184,rq0_0205,0.625,6.625,True,False,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2909,java,hard,rq0_0184,rq0_0250,1.5,8.0,True,False,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2910,java,hard,rq0_0186,rq0_0201,0.125,7.875,True,False,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2911,java,hard,rq0_0186,rq0_0229,4.0,4.0,False,False,False,True,False,False,False
gemma,google/gemma-3-12b-it,rq1_2912,java,hard,rq0_0186,rq0_0258,1.125,8.875,True,False,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2913,java,hard,rq0_0186,rq0_0262,0.75,9.0,True,False,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2914,java,hard,rq0_0187,rq0_0262,4.5,6.75,True,False,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2915,java,hard,rq0_0187,rq0_0277,2.25,9.0,True,True,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2916,java,hard,rq0_0188,rq0_0229,5.5,0.25,False,False,False,False,False,False,False
gemma,google/gemma-3-12b-it,rq1_2917,java,hard,rq0_0188,rq0_0237,3.5,4.5,True,False,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2918,java,hard,rq0_0188,rq0_0269,0.75,10.25,True,False,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2919,java,hard,rq0_0189,rq0_0204,1.25,6.75,True,True,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2920,java,hard,rq0_0189,rq0_0306,1.625,4.625,True,False,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2921,java,hard,rq0_0191,rq0_0210,0.625,5.875,True,False,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2922,java,hard,rq0_0192,rq0_0208,2.5,1.5,False,False,False,False,False,False,False
gemma,google/gemma-3-12b-it,rq1_2923,java,hard,rq0_0192,rq0_0235,2.625,4.625,True,False,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2924,java,hard,rq0_0192,rq0_0288,1.625,0.375,False,False,False,False,False,False,False
gemma,google/gemma-3-12b-it,rq1_2925,java,hard,rq0_0194,rq0_0221,1.5,1.75,True,False,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2926,java,hard,rq0_0197,rq0_0199,0.125,0.625,True,False,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2927,java,hard,rq0_0197,rq0_0207,0.75,5.0,True,False,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2928,java,hard,rq0_0197,rq0_0268,1.875,6.125,True,True,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2929,java,hard,rq0_0199,rq0_0219,1.25,5.75,True,True,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2930,java,hard,rq0_0199,rq0_0236,1.375,3.375,True,False,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2931,java,hard,rq0_0200,rq0_0241,6.875,2.375,False,False,False,False,False,False,False
gemma,google/gemma-3-12b-it,rq1_2932,java,hard,rq0_0200,rq0_0307,0.25,6.25,True,True,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2933,java,hard,rq0_0201,rq0_0219,1.875,7.125,True,True,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2934,java,hard,rq0_0201,rq0_0254,2.375,4.625,True,False,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2935,java,hard,rq0_0201,rq0_0267,4.125,2.875,False,False,False,False,False,False,False
gemma,google/gemma-3-12b-it,rq1_2936,java,hard,rq0_0202,rq0_0286,2.75,1.5,False,False,False,False,False,False,False
gemma,google/gemma-3-12b-it,rq1_2937,java,hard,rq0_0203,rq0_0266,0.625,1.125,True,True,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2938,java,hard,rq0_0205,rq0_0307,0.25,9.5,True,True,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2939,java,hard,rq0_0207,rq0_0209,0.875,7.625,True,True,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2940,java,hard,rq0_0207,rq0_0307,2.125,3.625,True,False,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2941,java,hard,rq0_0212,rq0_0240,0.25,4.75,True,True,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2942,java,hard,rq0_0212,rq0_0299,0.625,4.375,True,True,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2943,java,hard,rq0_0213,rq0_0214,0.875,5.875,True,False,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2944,java,hard,rq0_0215,rq0_0265,1.75,0.0,False,False,True,False,False,False,False
gemma,google/gemma-3-12b-it,rq1_2945,java,hard,rq0_0215,rq0_0288,0.125,1.875,True,False,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2946,java,hard,rq0_0216,rq0_0307,0.125,0.375,True,True,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2947,java,hard,rq0_0219,rq0_0268,4.25,1.25,False,False,False,False,False,False,False
gemma,google/gemma-3-12b-it,rq1_2948,java,hard,rq0_0220,rq0_0226,3.75,7.25,True,True,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2949,java,hard,rq0_0223,rq0_0227,3.75,4.0,True,True,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2950,java,hard,rq0_0223,rq0_0256,0.375,5.875,True,True,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2951,java,hard,rq0_0223,rq0_0264,3.125,0.625,False,False,False,False,False,False,False
gemma,google/gemma-3-12b-it,rq1_2952,java,hard,rq0_0225,rq0_0298,1.0,4.75,True,True,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2953,java,hard,rq0_0227,rq0_0265,4.125,1.875,False,False,False,False,False,False,False
gemma,google/gemma-3-12b-it,rq1_2954,java,hard,rq0_0228,rq0_0308,0.75,7.75,True,False,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2955,java,hard,rq0_0231,rq0_0291,1.25,8.0,True,False,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2956,java,hard,rq0_0231,rq0_0312,1.5,7.0,True,False,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2957,java,hard,rq0_0232,rq0_0273,3.75,2.75,False,False,False,False,False,False,False
gemma,google/gemma-3-12b-it,rq1_2958,java,hard,rq0_0232,rq0_0292,1.25,4.25,True,True,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2959,java,hard,rq0_0234,rq0_0305,0.375,5.125,True,False,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2960,java,hard,rq0_0234,rq0_0307,0.625,1.125,True,True,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2961,java,hard,rq0_0235,rq0_0243,0.125,5.625,True,True,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2962,java,hard,rq0_0235,rq0_0280,0.5,7.0,True,True,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2963,java,hard,rq0_0236,rq0_0250,2.375,7.125,True,True,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2964,java,hard,rq0_0238,rq0_0262,1.625,2.625,True,True,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2965,java,hard,rq0_0239,rq0_0265,1.0,6.75,True,True,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2966,java,hard,rq0_0241,rq0_0258,4.75,1.5,False,False,False,False,False,False,False
gemma,google/gemma-3-12b-it,rq1_2967,java,hard,rq0_0241,rq0_0277,2.625,2.125,False,False,False,False,False,False,False
gemma,google/gemma-3-12b-it,rq1_2968,java,hard,rq0_0244,rq0_0290,2.5,6.5,True,True,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2969,java,hard,rq0_0245,rq0_0247,1.5,10.0,True,True,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2970,java,hard,rq0_0246,rq0_0250,0.625,8.625,True,True,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2971,java,hard,rq0_0246,rq0_0306,1.25,9.25,True,True,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2972,java,hard,rq0_0247,rq0_0263,5.5,2.5,False,False,False,False,False,False,False
gemma,google/gemma-3-12b-it,rq1_2973,java,hard,rq0_0250,rq0_0266,2.0,4.75,True,True,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2974,java,hard,rq0_0251,rq0_0277,6.5,0.0,False,False,True,False,False,False,False
gemma,google/gemma-3-12b-it,rq1_2975,java,hard,rq0_0252,rq0_0300,0.5,2.0,True,True,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2976,java,hard,rq0_0253,rq0_0259,2.0,10.0,True,True,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2977,java,hard,rq0_0254,rq0_0269,2.25,6.25,True,False,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2978,java,hard,rq0_0254,rq0_0303,4.625,1.875,False,False,False,False,False,False,False
gemma,google/gemma-3-12b-it,rq1_2979,java,hard,rq0_0255,rq0_0300,5.0,0.25,False,False,False,False,False,False,False
gemma,google/gemma-3-12b-it,rq1_2980,java,hard,rq0_0258,rq0_0273,2.75,1.75,False,False,False,False,False,False,False
gemma,google/gemma-3-12b-it,rq1_2981,java,hard,rq0_0260,rq0_0269,0.875,5.625,True,False,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2982,java,hard,rq0_0260,rq0_0277,1.125,4.125,True,False,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2983,java,hard,rq0_0260,rq0_0298,1.125,7.875,True,False,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2984,java,hard,rq0_0262,rq0_0305,3.0,5.25,True,True,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2985,java,hard,rq0_0263,rq0_0283,4.5,2.25,False,False,False,False,False,False,False
gemma,google/gemma-3-12b-it,rq1_2986,java,hard,rq0_0266,rq0_0306,1.0,7.25,True,True,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2987,java,hard,rq0_0269,rq0_0305,2.125,8.375,True,True,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2988,java,hard,rq0_0271,rq0_0299,4.0,2.0,False,False,False,False,False,False,False
gemma,google/gemma-3-12b-it,rq1_2989,java,hard,rq0_0272,rq0_0279,2.125,2.125,False,False,False,True,False,False,False
gemma,google/gemma-3-12b-it,rq1_2990,java,hard,rq0_0272,rq0_0289,0.625,3.625,True,True,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2991,java,hard,rq0_0273,rq0_0277,3.875,1.625,False,False,False,False,False,False,False
gemma,google/gemma-3-12b-it,rq1_2992,java,hard,rq0_0276,rq0_0308,2.625,6.125,True,True,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2993,java,hard,rq0_0281,rq0_0298,1.625,7.625,True,False,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2994,java,hard,rq0_0284,rq0_0293,0.0,9.25,True,False,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2995,java,hard,rq0_0286,rq0_0295,0.0,7.5,True,False,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2996,java,hard,rq0_0287,rq0_0288,0.875,9.375,True,True,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2997,java,hard,rq0_0288,rq0_0290,0.125,7.625,True,True,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2998,java,hard,rq0_0292,rq0_0308,1.25,9.75,True,True,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_2999,java,hard,rq0_0302,rq0_0303,2.75,5.75,True,True,False,False,True,False,False
gemma,google/gemma-3-12b-it,rq1_3000,cuda,easy,dorn_cuda_032,dorn_cuda_065,0.375,8.875,True,True,False,False,True,False,False
